asof_date,ticker,trailing_eps_dart,trailing_eps_scrape,consensus_eps_scrape,naver_sector,source_primary,forward_eps_auto,eps_growth_auto_pct
2026-04-28,046970,-17.99597898450608,-18.0,,컴퓨터와주변기기,DART,-19.79557688295669,10.0
2026-04-28,047040,-2229.4049795491997,-2195.0,698.0,건설,DART|DAILY_DISC,698.0,
2026-04-28,047050,3619.7835041131793,3491.0,4563.0,무역회사와판매업체,DART|DAILY_DISC,4563.0,
2026-04-28,047810,1921.6456556852,1907.0,3750.0,우주항공과국방,DART|DAILY_DISC,3750.0,
2026-04-28,047920,139.38506673728594,141.0,,제약,DART,153.32357341101454,10.0
2026-04-28,048410,-229.2960626874477,-235.0,,화장품,DART,-252.2256689561925,10.0
2026-04-28,049070,474.48715441860463,942.0,,핸드셋,DART,521.9358698604651,10.0
2026-04-28,049630,72.31973677637069,88.0,,핸드셋,DART,79.55171045400776,10.0
2026-04-28,050890,599.8231769606871,597.0,,통신장비,DART,659.8054946567559,10.0
2026-04-28,051370,1407.3379180564443,1410.0,,전자장비와기기,DART,1548.071709862089,10.0
2026-04-28,051500,4220.7021444312495,4221.0,5369.0,식품과기본식료품소매,DART|DAILY_DISC,5369.0,
2026-04-28,051600,2761.145848377778,2761.0,3456.0,전기유틸리티,DART,3456.0,
2026-04-28,051900,-5605.568608875215,-5688.0,7409.0,화장품,DART,7409.0,
2026-04-28,051910,-13840.920395573214,-23242.0,-3822.0,화학,DART,-3822.0,
2026-04-28,052020,-320.66229746070985,-321.0,,판매업체,DART,-352.7285272067809,10.0
2026-04-28,052400,5118.52637092811,5110.0,,IT서비스,DART,5630.379008020921,10.0
2026-04-28,052690,2233.5882332548404,2234.0,1633.0,전기유틸리티,DART,1633.0,
2026-04-28,052710,541.9121904598865,542.0,,핸드셋,DART,596.1034095058751,10.0
2026-04-28,053030,-100.63743777266242,-99.0,,제약,DART,-110.70118154992868,10.0
2026-04-28,053610,3216.056394181818,4331.0,,반도체와반도체장비,DART,3537.6620336,10.0
2026-04-28,053800,4628.169832110817,4878.0,,소프트웨어,DART|DAILY_DISC,5090.9868153219,10.0
2026-04-28,054950,2345.0006449189123,2345.0,2852.0,건강관리장비와용품,DART|DAILY_DISC,2852.0,
2026-04-28,055550,10712.045264448756,10085.0,11394.0,은행,DART|DAILY_DISC,11394.0,
2026-04-28,056080,-186.1740659133605,-186.0,,기계,DART,-204.7914725046966,10.0
2026-04-28,056190,1450.9773826219564,1534.0,,기계,DART,1596.075120884152,10.0
2026-04-28,057050,9559.69225,8251.0,,인터넷과카탈로그소매,DART,10515.661475,10.0
2026-04-28,058470,1993.9244409629207,1994.0,2413.0,반도체와반도체장비,DART,2413.0,
2026-04-28,058610,411.831043235083,412.0,,전기제품,DART,453.0141475585913,10.0
2026-04-28,058650,19911.624296004207,16154.0,,철강,DART,21902.78672560463,10.0
2026-04-28,058970,205.0812151764952,238.0,,소프트웨어,DART,225.58933669414472,10.0
2026-04-28,059090,2242.863341642333,883.0,,반도체와반도체장비,DART,2467.149675806567,10.0
2026-04-28,060250,1139.871283532016,1128.0,1343.0,IT서비스,DART,1343.0,
2026-04-28,060280,67.17165906564236,67.0,,건강관리장비와용품,DART,73.8888249722066,10.0
2026-04-28,060370,159.96383638124988,197.0,251.0,건설,DART,251.0,
2026-04-28,060720,861.2391389661096,861.0,987.0,핸드셋,DART,987.0,
2026-04-28,060980,2368.0841704899312,2221.0,,자동차부품,DART,2604.8925875389245,10.0
2026-04-28,061970,-2597.5847121789807,-2656.0,,반도체와반도체장비,DART,-2857.343183396879,10.0
2026-04-28,062040,4864.205152886495,4891.0,6661.0,전기장비,DART,6661.0,
2026-04-28,064260,-903.7482866552052,-910.0,,IT서비스,DART,-994.1231153207258,10.0
2026-04-28,064290,-258.0008163892275,-257.0,,반도체와반도체장비,DART,-283.8008980281503,10.0
2026-04-28,064350,7059.519988278054,7055.0,8562.0,우주항공과국방,DART|DAILY_DISC,8562.0,
2026-04-28,064400,4532.727449805208,4548.0,5114.0,IT서비스,DART,5114.0,
2026-04-28,064550,66.13643147223718,-109.0,,생물공학,DART,72.7500746194609,10.0
2026-04-28,064760,6252.806457153039,5996.0,8972.0,반도체와반도체장비,DART|DAILY_DISC,8972.0,
2026-04-28,064820,2078.7595188204364,1922.0,,증권,DART,2286.63547070248,10.0
2026-04-28,064850,880.3930903149882,866.0,,IT서비스,DART,968.432399346487,10.0
2026-04-28,064960,2618.968963920189,2623.0,3801.0,자동차부품,DART,3801.0,
2026-04-28,065350,880.7698909559864,790.0,,가정용기기와용품,DART,968.8468800515852,10.0
2026-04-28,065660,-137.3005968359301,-138.0,,제약,DART,-151.03065651952312,10.0
2026-04-28,065680,2328.345465182457,2322.0,,핸드셋,DART,2561.180011700703,10.0
2026-04-28,066570,7492.412487484298,5321.0,9479.0,전자제품,DART,9479.0,
2026-04-28,066970,-13259.76952440398,-14393.0,-71.0,전기제품,DART,-71.0,
2026-04-28,067160,9025.3477408459,8860.0,8439.0,양방향미디어와서비스,DART,8439.0,
2026-04-28,067310,986.6739431374708,575.0,,반도체와반도체장비,DART,1085.341337451218,10.0
2026-04-28,067390,-21.596888515659145,-23.0,,우주항공과국방,DART,-23.756577367225063,10.0
2026-04-28,067630,-819.7732725227014,-819.0,,건강관리장비와용품,DART,-901.7505997749716,10.0
2026-04-28,068270,4647.615893683153,4447.0,6378.0,제약,DART,6378.0,
2026-04-28,068760,872.7401740971623,870.0,,제약,DART,960.0141915068784,10.0
2026-04-28,069080,680.1698923067977,693.0,,게임엔터테인먼트,DART|DAILY_DISC,748.1868815374776,10.0
2026-04-28,069260,1448.385116628784,1465.0,,화학,DART,1593.2236282916626,10.0
2026-04-28,069540,-200.7228771653937,-380.0,,통신장비,DART,-220.7951648819331,10.0
2026-04-28,069620,16649.347980572344,16904.0,13861.0,제약,DART,13861.0,
2026-04-28,069960,6254.349664739375,9177.0,11377.0,백화점과일반상점,DART,11377.0,
2026-04-28,071050,36326.89033153506,32808.0,36407.0,증권,DART,36407.0,
2026-04-28,071320,29267.941324205804,29268.0,15978.0,복합유틸리티,DART|DAILY_DISC,15978.0,
2026-04-28,071970,4867.168798279675,4867.0,4170.0,조선,DART,4170.0,
2026-04-28,072710,24705.90139764845,24706.0,,식품,DART,27176.49153741329,10.0
2026-04-28,073240,1311.6083163872909,1209.0,1498.0,자동차부품,DART|DAILY_DISC,1498.0,
2026-04-28,073490,-157.62488601163147,-158.0,,통신장비,DART,-173.38737461279464,10.0
2026-04-28,074600,36.44515398660986,856.0,1975.0,반도체와반도체장비,DART,1975.0,
2026-04-28,075580,1052.6832157021872,891.0,,조선,DART,1157.951537272406,10.0
2026-04-28,077360,-2546.4839025911083,-2333.0,,반도체와반도체장비,DART,-2801.1322928502195,10.0
2026-04-28,077970,1717.3484929023848,1850.0,,조선,DART,1889.083342192624,10.0
2026-04-28,078020,413.6572371104513,342.0,,증권,DART,455.0229608214965,10.0
2026-04-28,078070,1911.1518220173484,1143.0,,통신장비,DART,2102.2670042190834,10.0
2026-04-28,078130,-1.6469018077341553,-2.0,,종이와목재,DART,-1.8115919885075709,10.0
2026-04-28,078160,-2193.4025596943297,-2230.0,,생물공학,DART,-2412.742815663763,10.0
2026-04-28,078340,774.4168606006643,2865.0,2913.0,게임엔터테인먼트,DART,2913.0,
2026-04-28,078350,982.4153838443566,982.0,,반도체와반도체장비,DART,1080.6569222287924,10.0
2026-04-28,078600,1345.9090121956128,1335.0,1950.0,전자장비와기기,DART,1950.0,
2026-04-28,078930,11172.929845907744,8434.0,8318.0,석유와가스,DART,8318.0,
2026-04-28,079160,-865.8487901631604,-868.0,-343.0,방송과엔터테인먼트,DART,-343.0,
2026-04-28,079370,-455.749736321932,-188.0,,반도체와반도체장비,DART,-501.3247099541253,10.0
2026-04-28,079550,10794.524381636364,11516.0,17024.0,우주항공과국방,DART,17024.0,
2026-04-28,079900,2004.201589921429,2161.0,,기계,DART,2204.621748913572,10.0
2026-04-28,079940,2318.759658449599,1167.0,,IT서비스,DART,2550.6356242945594,10.0
2026-04-28,080220,1146.8013953439893,1147.0,,반도체와반도체장비,DART,1261.4815348783884,10.0
2026-04-28,080580,378.52465038926834,413.0,,반도체와반도체장비,DART,416.3771154281952,10.0
2026-04-28,081660,6566.31588924023,3743.0,4899.0,"섬유,의류,신발,호화품",DART,4899.0,
2026-04-28,082270,-256.08408615352755,-273.0,,반도체와반도체장비,DART,-281.69249476888035,10.0
2026-04-28,082640,771.5362650211639,772.0,,생명보험,DART|DAILY_DISC,848.6898915232804,10.0
2026-04-28,082740,2082.1974541800364,2082.0,,조선,DART|DAILY_DISC,2290.41719959804,10.0
2026-04-28,082920,1255.5231602914166,1256.0,1673.0,전기제품,DART,1673.0,
2026-04-28,083450,2473.371574009767,2457.0,,반도체와반도체장비,DART,2720.708731410744,10.0
2026-04-28,083650,2106.8902526226493,2107.0,,에너지장비및서비스,DART,2317.5792778849145,10.0
2026-04-28,084010,402.9178071626351,420.0,718.0,철강,DART,718.0,
2026-04-28,084110,6462.7802546356925,2281.0,,제약,DART,7109.058280099262,10.0
2026-04-28,084370,1941.0855408625976,1853.0,,반도체와반도체장비,DART,2135.1940949488576,10.0
2026-04-28,084850,-4124.637957461764,-4125.0,,전자장비와기기,DART,-4537.10175320794,10.0
2026-04-28,084990,-9.982485224318236,-9.0,,생물공학,DART,-10.98073374675006,10.0
2026-04-28,085620,783.0164987179776,660.0,,생명보험,DART,861.3181485897754,10.0
2026-04-28,085660,-1578.0244578762006,-1533.0,,건강관리업체및서비스,DART,-1735.8269036638208,10.0
2026-04-28,085910,449.9109430779792,305.0,,자동차부품,DART,494.90203738577713,10.0
2026-04-28,086280,23129.296707266665,23117.0,24033.0,항공화물운송과물류,DART|DAILY_DISC,24033.0,
2026-04-28,086390,-1061.8720867378192,-984.0,,반도체와반도체장비,DART,-1168.0592954116012,10.0
2026-04-28,086450,1634.5809739551391,1460.0,1786.0,제약,DART,1786.0,
2026-04-28,086520,-777.3058936594402,-1103.0,,화학,DART,-855.0364830253843,10.0
2026-04-28,086790,14712.50913937596,14110.0,15539.0,은행,DART|DAILY_DISC,15539.0,
2026-04-28,086820,10.544672878522038,11.0,,생물공학,DART,11.599140166374244,10.0
2026-04-28,086900,2145.508801606687,2144.0,,생물공학,DART,2360.059681767356,10.0
2026-04-28,087010,-592.8539311714238,-593.0,,생물공학,DART,-652.1393242885663,10.0
2026-04-28,088350,962.9131981624124,738.0,,생명보험,DART,1059.2045179786537,10.0
2026-04-28,088800,-385.5924464794616,-378.0,,통신장비,DART,-424.1516911274078,10.0
2026-04-28,088980,,,,,EMPTY,,
2026-04-28,089010,802.918637757709,611.0,,전자장비와기기,DART,883.2105015334799,10.0
2026-04-28,089030,242.78654496743843,252.0,,반도체와반도체장비,DART,267.0651994641823,10.0
2026-04-28,089590,-1443.4417032604451,-1443.0,-182.0,항공사,DART,-182.0,
2026-04-28,089860,3489.8676294957104,3514.0,4267.0,도로와철도운송,DART,4267.0,
2026-04-28,089890,796.1186498950073,796.0,,반도체와반도체장비,DART,875.730514884508,10.0
2026-04-28,089970,1070.455589380418,1018.0,2812.0,반도체와반도체장비,DART,2812.0,
2026-04-28,089980,422.4861748709444,422.0,,전자장비와기기,DART,464.7347923580389,10.0
2026-04-28,090360,-533.3985068717949,-533.0,,기계,DART,-586.7383575589745,10.0
2026-04-28,090430,4228.1518939805865,3413.0,5086.0,화장품,DART,5086.0,
2026-04-28,090460,1205.7601516430368,906.0,2657.0,전자장비와기기,DART,2657.0,
2026-04-28,090710,-251.7984731049733,-148.0,,기계,DART,-276.97832041547065,10.0
2026-04-28,091580,150.92915865202994,151.0,,전기제품,DART,166.02207451723294,10.0
2026-04-28,091700,601.7301556,592.0,,핸드셋,DART,661.90317116,10.0
2026-04-28,091810,-819.0914263774235,-1326.0,,항공사,DART,-901.000569015166,10.0
2026-04-28,092460,1489.7637145171625,1490.0,,조선,DART,1638.740085968879,10.0
2026-04-28,092730,1735.893274945472,1736.0,,화장품,DART,1909.4826024400195,10.0
2026-04-28,092790,1385.961203522806,1386.0,,철강,DART,1524.5573238750867,10.0
2026-04-28,092870,686.8236622636916,687.0,,반도체와반도체장비,DART,755.5060284900609,10.0
2026-04-28,093050,4019.376897024624,3382.0,,"섬유,의류,신발,호화품",DART,4421.314586727087,10.0
2026-04-28,093320,4012.026929713115,3504.0,,IT서비스,DART,4413.229622684426,10.0
2026-04-28,093370,65.5276775429249,50.0,,화학,DART,72.08044529721741,10.0
2026-04-28,093520,1632.098264065502,1505.0,,반도체와반도체장비,DART,1795.3080904720523,10.0
2026-04-28,094170,48.82936470967677,49.0,,반도체와반도체장비,DART,53.712301180644445,10.0
2026-04-28,094360,277.6083204346229,280.0,,반도체와반도체장비,DART|DAILY_DISC,305.3691524780852,10.0
2026-04-28,094480,208.9705359986447,212.0,,IT서비스,DART,229.8675895985092,10.0
2026-04-28,094800,,,,,EMPTY,,
2026-04-28,095340,2658.0703091438445,2648.0,4009.0,반도체와반도체장비,DART|DAILY_DISC,4009.0,
2026-04-28,095500,438.54349850188646,446.0,,디스플레이장비및부품,DART,482.39784835207513,10.0
2026-04-28,095610,2939.9688314049586,2885.0,4008.0,반도체와반도체장비,DART,4008.0,
2026-04-28,095660,2061.9860445364047,2287.0,1992.0,게임엔터테인먼트,DART|DAILY_DISC,1992.0,
2026-04-28,095700,-597.602050737526,-598.0,,생물공학,DART,-657.3622558112787,10.0
2026-04-28,096530,927.6098085371052,924.0,,생명과학도구및서비스,DART,1020.3707893908158,10.0
2026-04-28,096770,-32158.24770071228,-21056.0,995.0,석유와가스,DART,995.0,
2026-04-28,097230,569.7303728085914,605.0,,건설,DART,626.7034100894506,10.0
2026-04-28,097520,2962.654793897078,2877.0,2797.0,핸드셋,DART,2797.0,
2026-04-28,097950,-27696.974648778752,-34884.0,22916.0,식품,DART|DAILY_DISC,22916.0,
2026-04-28,098070,2766.720677581554,2879.0,,에너지장비및서비스,DART,3043.3927453397096,10.0
2026-04-28,098120,2041.358993624986,2031.0,,반도체와반도체장비,DART,2245.4948929874845,10.0
2026-04-28,098460,214.93176354645792,215.0,547.0,전자장비와기기,DART|DAILY_DISC,547.0,
2026-04-28,099190,-233.1125394315639,-186.0,,건강관리장비와용품,DART|DAILY_DISC,-256.9254554923347,10.0
2026-04-28,099320,1286.2228875022622,1396.0,1756.0,우주항공과국방,DART,1756.0,
2026-04-28,099430,324.4003735063324,245.0,,건강관리장비와용품,DART,356.84041085696566,10.0
2026-04-28,099440,-314.9671561323577,-376.0,,기계,DART,-346.46387174559345,10.0
2026-04-28,100090,600.3835848861607,625.0,813.0,에너지장비및서비스,DART,813.0,
2026-04-28,100790,582.2234962597578,582.0,,창업투자,DART,640.4458458857337,10.0
2026-04-28,100840,4079.7811126880447,4080.0,,에너지장비및서비스,DART,4487.759223956849,10.0
2026-04-28,101160,2481.526472756666,2482.0,,반도체와반도체장비,DART,2729.679120032333,10.0
2026-04-28,101360,-483.3500891200855,-484.0,,화학,DART,-531.6850980320941,10.0
2026-04-28,101490,2722.9030879434563,2718.0,,반도체와반도체장비,DART,2995.1933967378022,10.0
2026-04-28,101730,-427.03465929725,-426.0,,게임엔터테인먼트,DART,-469.7381252269751,10.0
2026-04-28,101930,2769.102616062893,2707.0,,조선,DART,3046.0128776691827,10.0
2026-04-28,102710,3520.911929560222,3635.0,,반도체와반도체장비,DART,3873.003122516244,10.0
2026-04-28,102940,1906.7271927045683,2001.0,,제약,DART,2097.399911975025,10.0
2026-04-28,103140,5251.319385213064,5251.0,8676.0,비철금속,DART|DAILY_DISC,8676.0,
2026-04-28,103590,2178.643773281502,2179.0,3108.0,전기장비,DART,3108.0,
2026-04-28,104830,3862.7107169257615,3863.0,,화학,DART,4248.981788618338,10.0
2026-04-28,105560,15665.033853854356,15116.0,16924.0,은행,DART|DAILY_DISC,16924.0,
2026-04-28,105630,1431.3801308,1431.0,1579.0,"섬유,의류,신발,호화품",DART,1579.0,
2026-04-28,105840,547.0984810624195,430.0,,기계,DART,601.8083291686615,10.0
2026-04-28,107640,538.916831606057,444.0,,전기장비,DART,592.8085147666628,10.0
2026-04-28,108320,5080.641733366945,5081.0,,디스플레이장비및부품,DART|DAILY_DISC,5588.70590670364,10.0
2026-04-28,108490,361.92159125590814,377.0,658.0,기계,DART,658.0,
2026-04-28,108860,-161.3781731531251,-223.0,,건강관리장비와용품,DART,-177.51599046843762,10.0
2026-04-28,110990,1607.199672010582,1607.0,,디스플레이장비및부품,DART,1767.9196392116403,10.0
2026-04-28,111770,9619.42136579632,11109.0,13371.0,"섬유,의류,신발,호화품",DART,13371.0,
2026-04-28,112040,-796.5140476232767,-548.0,,게임엔터테인먼트,DART,-876.1654523856045,10.0
2026-04-28,112610,951.6662022603326,823.0,4496.0,에너지장비및서비스,DART|DAILY_DISC,4496.0,
2026-04-28,114090,761.0031827640053,761.0,868.0,"호텔,레스토랑,레저",DART,868.0,
2026-04-28,114190,-324.1277985738106,-234.0,,전자장비와기기,DART,-356.5405784311917,10.0
2026-04-28,114810,994.470417275116,988.0,,반도체와반도체장비,DART|DAILY_DISC,1093.9174590026278,10.0
2026-04-28,115180,-839.4166581571204,-845.0,,제약,DART,-923.3583239728324,10.0
2026-04-28,115450,-109.14284849209206,-104.0,,제약,DART,-120.05713334130128,10.0
2026-04-28,117730,-1942.163665663327,-2230.0,,기계,DART,-2136.38003222966,10.0
2026-04-28,119850,2432.7951909150934,2428.0,,전기장비,DART,2676.074710006603,10.0
2026-04-28,120110,1722.2155002038332,1264.0,4528.0,화학,DART|DAILY_DISC,4528.0,
2026-04-28,121600,133.89192765881722,134.0,,화학,DART,147.28112042469897,10.0
2026-04-28,122640,31.179537008764616,-27.0,,반도체와반도체장비,DART,34.29749070964108,10.0
2026-04-28,122870,2875.421160845493,1974.0,3421.0,방송과엔터테인먼트,DART,3421.0,
2026-04-28,124500,8545.071342544496,2010.0,,IT서비스,DART,9399.578476798946,10.0
2026-04-28,125490,100.20487564746512,117.0,,자동차부품,DART,110.22536321221163,10.0
2026-04-28,126340,-979.5357154056092,-888.0,,전기장비,DART,-1077.48928694617,10.0
2026-04-28,126720,3418.2857781744365,3423.0,,에너지장비및서비스,DART,3760.114355991881,10.0
2026-04-28,127120,-476.6943354093664,-601.0,,생명과학도구및서비스,DART,-524.3637689503031,10.0
2026-04-28,128940,14607.420576519022,13235.0,14682.0,제약,DART|DAILY_DISC,14682.0,
2026-04-28,130660,124.54195653374234,125.0,,전기유틸리티,DART,136.9961521871166,10.0
2026-04-28,131290,3620.138852584056,3456.0,,반도체와반도체장비,DART,3982.152737842462,10.0
2026-04-28,131970,78.13030501305981,78.0,2230.0,반도체와반도체장비,DART,2230.0,
2026-04-28,136480,364.7331201437699,363.0,,식품,DART,401.2064321581469,10.0
2026-04-28,137310,-4251.697128762084,-4193.0,,건강관리장비와용품,DART,-4676.8668416382925,10.0
2026-04-28,137400,2934.368050530148,2890.0,,전기제품,DART,3227.804855583164,10.0
2026-04-28,138080,-2203.752961522277,-2504.0,,통신장비,DART,-2424.1282576745048,10.0
2026-04-28,138610,408.3453493567309,416.0,,건강관리장비와용품,DART,449.179884292404,10.0
2026-04-28,138930,2694.438949970562,2570.0,2763.0,은행,DART,2763.0,
2026-04-28,139130,2848.1692618619904,2696.0,3056.0,은행,DART|DAILY_DISC,3056.0,
2026-04-28,139480,8926.67539046404,4921.0,8079.0,백화점과일반상점,DART,8079.0,
2026-04-28,140410,-1149.2718623848043,-1160.0,,식품,DART,-1264.1990486232849,10.0
2026-04-28,140860,4926.823154137937,4931.0,7798.0,전자장비와기기,DART,7798.0,
2026-04-28,141080,-2500.718270096277,-2029.0,865.0,제약,DART,865.0,
2026-04-28,144510,-17311.449380089445,-17269.0,,건강관리업체및서비스,DART,-19042.594318098392,10.0
2026-04-28,145020,11945.21272008942,11348.0,13420.0,생물공학,DART,13420.0,
2026-04-28,145720,1893.298227215534,1483.0,6556.0,건강관리장비와용품,DART,6556.0,
2026-04-28,145990,-29317.37433355224,-29380.0,,식품,DART,-32249.111766907467,10.0
2026-04-28,151860,3859.0686867815607,1717.0,,자동차,DART,4244.975555459717,10.0
2026-04-28,160190,-229.9128583268584,-229.0,,기계,DART,-252.90414415954424,10.0
2026-04-28,160980,1367.544243843715,1368.0,,반도체와반도체장비,DART,1504.2986682280866,10.0
2026-04-28,161000,-101.38283422896176,-61.0,,화학,DART,-111.52111765185794,10.0
2026-04-28,161390,7843.342059958813,8795.0,11517.0,자동차부품,DART,11517.0,
2026-04-28,161580,-1127.4324798301118,-736.0,,전자장비와기기,DART,-1240.175727813123,10.0
2026-04-28,161890,7126.452052285193,5299.0,6209.0,화장품,DART|DAILY_DISC,6209.0,
2026-04-28,166090,1940.3515812830165,1940.0,3248.0,반도체와반도체장비,DART,3248.0,
2026-04-28,168360,-177.9468308953413,-178.0,,전자장비와기기,DART,-195.74151398487544,10.0
2026-04-28,170900,-3866.3649482993055,-2913.0,,제약,DART|DAILY_DISC,-4253.001443129237,10.0
2026-04-28,170920,1721.8318352128704,480.0,,반도체와반도체장비,DART,1894.0150187341576,10.0
2026-04-28,171090,9554.342664768546,10110.0,9313.0,디스플레이장비및부품,DART,9313.0,
2026-04-28,174900,-898.6951772878084,-929.0,,생물공학,DART,-988.5646950165892,10.0
2026-04-28,175330,3877.960697948784,3688.0,3953.0,은행,DART|DAILY_DISC,3953.0,
2026-04-28,178320,-1728.8987235389534,-1800.0,,전기장비,DART,-1901.788595892849,10.0
2026-04-28,178920,1034.6942918830625,1035.0,1406.0,화학,DART|DAILY_DISC,1406.0,
2026-04-28,179900,-1889.2869399586025,-1957.0,,핸드셋,DART,-2078.215633954463,10.0
2026-04-28,180400,-300.566988936805,-587.0,,건강관리업체및서비스,DART,-330.6236878304855,10.0
2026-04-28,180640,2384.3059941078404,2303.0,,항공사,DART,2622.736593518625,10.0
2026-04-28,181710,1584.8642941368155,954.0,3160.0,IT서비스,DART|DAILY_DISC,3160.0,
2026-04-28,183190,450.1711315059365,452.0,,건축자재,DART,495.1882446565302,10.0
2026-04-28,183300,7383.571095733319,4766.0,,반도체와반도체장비,DART,8121.928205306652,10.0
2026-04-28,185750,5638.483010958662,5615.0,5216.0,제약,DART,5216.0,
2026-04-28,187660,-267.3649322228419,-315.0,,제약,DART,-294.1014254451261,10.0
2026-04-28,189300,695.1279118401617,695.0,3010.0,통신장비,DART,3010.0,
2026-04-28,192080,8492.266220913834,6106.0,8230.0,게임엔터테인먼트,DART,8230.0,
2026-04-28,192400,4083.512211102889,4094.0,,가정용기기와용품,DART,4491.863432213178,10.0
2026-04-28,192650,192.0530053708924,1.0,,핸드셋,DART,211.25830590798168,10.0
2026-04-28,192820,11549.061129252375,10843.0,12485.0,화장품,DART,12485.0,
2026-04-28,194370,2955.336888945347,2691.0,,"섬유,의류,신발,호화품",DART,3250.8705778398817,10.0
2026-04-28,195870,1401.223774764706,1401.0,4854.0,반도체와반도체장비,DART,4854.0,
2026-04-28,195940,2672.0827350871205,2672.0,3098.0,제약,DART|DAILY_DISC,3098.0,
2026-04-28,196170,2711.798253116258,2633.0,,생물공학,DART,2982.978078427884,10.0
2026-04-28,199800,-4087.722839738225,-4244.0,,생물공학,DART,-4496.495123712048,10.0
2026-04-28,200130,-769.6272657822775,-771.0,,건강관리업체및서비스,DART,-846.5899923605053,10.0
2026-04-28,200470,123.3683012546146,123.0,,반도체와반도체장비,DART,135.70513138007607,10.0
2026-04-28,200670,4611.392699242115,4611.0,,제약,DART,5072.531969166326,10.0
2026-04-28,200710,265.81155907882084,268.0,,반도체와반도체장비,DART,292.39271498670297,10.0
2026-04-28,204270,-1583.1111369314442,-1583.0,,핸드셋,DART,-1741.4222506245887,10.0
2026-04-28,204320,2615.200139212115,2130.0,4351.0,자동차부품,DART,4351.0,
2026-04-28,204620,504.392779098543,494.0,,기타금융,DART,554.8320570083973,10.0
2026-04-28,206650,1123.646185786046,1127.0,,생물공학,DART,1236.0108043646508,10.0
2026-04-28,207940,38546.45502083118,26572.0,39968.0,제약,DART,39968.0,
2026-04-28,211050,1440.2756782753663,1410.0,,손해보험,DART,1584.3032461029031,10.0
2026-04-28,213420,2172.965939394179,2142.0,2949.0,디스플레이장비및부품,DART,2949.0,
2026-04-28,214150,2022.977194849829,2014.0,2830.0,건강관리장비와용품,DART,2830.0,
2026-04-28,214320,2724.29292705,2294.0,2562.0,광고,DART,2562.0,
2026-04-28,214370,374.1701557293121,374.0,,건강관리업체및서비스,DART|DAILY_DISC,411.58717130224335,10.0
2026-04-28,214430,2570.517072509841,2636.0,,우주항공과국방,DART,2827.568779760825,10.0
2026-04-28,214450,16194.526982434823,14209.0,18767.0,건강관리장비와용품,DART|DAILY_DISC,18767.0,
2026-04-28,215000,2049.586797367186,4085.0,,"호텔,레스토랑,레저",DART,2254.545477103905,10.0
2026-04-28,215200,8966.069177333111,7903.0,,교육서비스,DART,9862.676095066425,10.0
2026-04-28,215600,-175.12483006205844,-175.0,,제약,DART,-192.6373130682643,10.0
2026-04-28,217590,-24.293163942812026,-22.0,,조선,DART,-26.72248033709323,10.0
2026-04-28,217730,-111.2908460316833,-140.0,,생물공학,DART,-122.41993063485164,10.0
2026-04-28,218410,1337.1457800084825,1082.0,1657.0,통신장비,DART|DAILY_DISC,1657.0,
2026-04-28,220100,-615.9001552563782,-502.0,,제약,DART,-677.4901707820161,10.0
2026-04-28,222080,369.3951190293502,371.0,,전기제품,DART,406.3346309322853,10.0
2026-04-28,222800,-4407.353560867756,-4955.0,2366.0,전자장비와기기,DART,2366.0,
2026-04-28,225570,-938.6532259389415,-939.0,,게임엔터테인먼트,DART,-1032.518548532836,10.0
2026-04-28,226590,1004.425075610604,1033.0,,반도체와반도체장비,DART,1104.8675831716646,10.0
2026-04-28,226950,-775.4778005636587,-774.0,,생명과학도구및서비스,DART,-853.0255806200246,10.0
2026-04-28,228760,-367.0689056712279,-369.0,,건강관리장비와용품,DART,-403.7757962383507,10.0
2026-04-28,229640,1582.8891834642025,1374.0,1518.0,전기장비,DART,1518.0,
2026-04-28,230240,-3.702004057404764,-23.0,,통신장비,DART,-4.0722044631452405,10.0
2026-04-28,230360,570.5787884146843,531.0,,"섬유,의류,신발,호화품",DART,627.6366672561527,10.0
2026-04-28,232140,353.2725159561145,235.0,,반도체와반도체장비,DART,388.599767551726,10.0
2026-04-28,234340,631.6666824378183,664.0,,IT서비스,DART,694.8333506816001,10.0
2026-04-28,236200,4642.320972781397,4474.0,,전자장비와기기,DART,5106.553070059537,10.0
2026-04-28,237690,2617.642286551857,2706.0,3094.0,제약,DART|DAILY_DISC,3094.0,
2026-04-28,240810,1711.9372024648162,1712.0,3131.0,반도체와반도체장비,DART,3131.0,
2026-04-28,241520,668.0718313909774,637.0,,창업투자,DART,734.8790145300752,10.0
2026-04-28,241560,2.951289519343403,4168.0,5316.0,기계,DART|DAILY_DISC,5316.0,
2026-04-28,241710,5415.586619194756,4255.0,6132.0,화장품,DART,6132.0,
2026-04-28,241770,1237.5476691024112,1238.0,,반도체와반도체장비,DART,1361.3024360126524,10.0
2026-04-28,243070,3526.296070883451,3561.0,,제약,DART,3878.9256779717966,10.0
2026-04-28,243840,-150.7493897736761,-128.0,,전기제품,DART,-165.82432875104374,10.0
2026-04-28,247540,936.1865336506634,403.0,302.0,전기제품,DART,302.0,
2026-04-28,248070,296.6923694914004,259.0,1085.0,전자장비와기기,DART,1085.0,
2026-04-28,249420,749.0210709491788,932.0,,제약,DART,823.9231780440967,10.0
2026-04-28,251270,2816.2225225896063,2618.0,4052.0,게임엔터테인먼트,DART,4052.0,
2026-04-28,251370,83.17366070314051,-101.0,,화학,DART,91.49102677345458,10.0
