기준일,추천순위,결합순위,종목명,종목코드,시장,섹터그룹,종가,20일이평,60일이평,120일이평,200일이평,200일선상단여부,RSI14,MACD히스토그램,거래량비율20일,20일돌파,5일수익률(%),20일수익률(%),상대강도20일,후행EPS(DART),컨센서스EPS(스크랩),자동선행EPS,원본EPS출처,EPS소스,수동선행EPS,모델EPS,현재PER,적정주가_기준,상승여력(%),밸류점수,적자여부,최대비중(%),기술점수,종합점수,결합액션,권장비중(%),마켓레짐,레짐비중배수,섹터PER상한,핵심요약,주의표시,volume_ratio_pct_rank
2026-04-25,100,100,에스엘,005850,KS,자동차부품,60800.0,58450.0,59955.0,51080.833333333336,44265.75,1,51.76945273741852,594.5071558767894,0.8171399350258693,0,-0.6535947712418277,1.6722408026755842,1.6722408026755842,6906.362346356784,7950.0,7950.0,DART,TRAILING_DART,,6906.362346356784,8.803476700302724,82876.3481562814,36.30978315177862,63.60135904865611,0,3.0,62.10071026341075,62.85103465603343,관찰,1.5,BULL,1.0,8.065670984801612,상승여력 36% | 200일↑ | RSI우호 | MACD+,,40.33505154639175
2026-04-25,101,101,휴온스글로벌,084110,KQ,제약,66500.0,57970.0,59783.333333333336,56125.416666666664,52423.5,1,59.94860524689556,1367.7268317027092,1.3320807215865047,0,5.221518987341778,-5.539772727272729,-5.539772727272729,6462.7802546356925,,7109.058280099262,DART,TRAILING_DART,,6462.7802546356925,10.289689170895167,77553.36305562832,16.621598579892204,50.80403907692993,0,3.0,74.75470598980331,62.779372533366626,관찰,1.5,BULL,1.0,7.667116084725663,상승여력 17% | 200일↑ | RSI우호 | MACD+,,74.0979381443299
2026-04-25,102,102,세아홀딩스,058650,KS,철강,154800.0,156270.0,157970.0,143148.33333333334,137204.0,1,48.20783116817666,-298.5929073622833,0.7575008002793702,0,-4.326328800988877,-1.8389346861128697,-1.8389346861128697,19911.624296004207,,21902.78672560463,DART,TRAILING_DART,,19911.624296004207,7.774353196844152,238939.4915520505,54.353676713210916,75.32988986358708,0,3.0,49.35189294839271,62.34089140598989,관찰,1.5,BULL,1.0,21.676807840290483,상승여력 54% | 200일↑ | RSI우호,,34.40721649484536
2026-04-25,103,103,동아쏘시오홀딩스,000640,KS,제약,98900.0,95370.0,102337.29765625,105120.105078125,106933.713671875,0,53.502126856924875,768.4031693951538,1.1469632567316848,1,1.0214504596527174,0.5081300813008172,0.5081300813008172,13585.759087041166,12688.0,12688.0,DART|DAILY_DISC,TRAILING_DART,,13585.759087041166,7.279681567026769,163029.109044494,64.84237517137916,82.14754386139646,0,3.0,42.395467297550205,62.27150557947333,관찰,1.5,BULL,1.0,7.667116084725663,상승여력 65% | 20일돌파 | RSI우호 | MACD+,EPS스크랩,65.72164948453609
2026-04-25,104,104,슈프리마,236200,KQ,전자장비와기기,55700.0,48075.0,47618.333333333336,41732.916666666664,38321.75,1,66.75310605680951,934.3474814544544,1.0634931980725062,1,8.7890625,13.67346938775511,13.67346938775511,4642.320972781397,,5106.553070059537,DART,TRAILING_DART,,4642.320972781397,11.9983086750307,55707.85167337677,0.014096361538173952,40.00916263499981,0,3.0,84.28405313945714,62.14660788722848,관찰,1.5,BULL,1.0,30.0,200일↑ | 20일돌파 | RSI우호 | MACD+,,60.051546391752574
2026-04-25,105,105,HD한국조선해양,009540,KS,조선,476000.0,398275.0,407775.0,418525.0,404220.0,1,71.23721225285858,10691.454289444267,1.1664866902833457,1,13.468414779499405,29.70027247956404,29.70027247956404,41377.22670003678,47566.0,47566.0,DART|DAILY_DISC,TRAILING_DART,,41377.22670003678,11.503912609966605,496526.7204004413,4.312336218580115,42.803018542077076,0,3.0,80.63322114002266,61.71811984104987,관찰,1.5,BULL,1.0,22.008505802553593,200일↑ | 20일돌파 | MACD+,EPS스크랩,66.88144329896907
2026-04-25,106,106,팬오션,028670,KS,해운사,5630.0,5336.25,5185.833333333333,4568.166666666667,4335.5,1,58.584308882713366,35.35578619264436,0.5999872999883747,0,2.925045703839113,14.897959183673471,14.897959183673471,563.8312571780187,678.0,678.0,DART,TRAILING_DART,,563.8312571780187,9.985256986599516,6765.9750861362245,20.177177373645193,53.11516529286938,0,3.0,70.31875137601672,61.71695833444305,관찰,1.5,BULL,1.0,10.289371500551457,상승여력 20% | 200일↑ | RSI우호 | MACD+,,19.974226804123713
2026-04-25,107,107,롯데렌탈,089860,KS,도로와철도운송,34150.0,32070.0,32240.0,31699.583333333332,31275.25,1,66.71710871779622,263.3724846262105,1.2086876726714202,1,3.7993920972644313,4.754601226993871,4.754601226993871,3489.8676294957104,4267.0,4267.0,DART,TRAILING_DART,,3489.8676294957104,9.785471434896433,41878.41155394852,22.630780538648665,54.71000735012163,0,3.0,68.13359335507195,61.42180035259679,관찰,1.5,BULL,1.0,9.785471434896433,상승여력 23% | 200일↑ | 20일돌파 | RSI우호 | MACD+,,68.55670103092784
2026-04-25,108,108,풍산홀딩스,005810,KS,비철금속,44400.0,44130.0,40857.5,39324.583333333336,41044.25,1,53.191409955397255,-382.9367690410222,0.13641953443149976,0,-2.41758241758242,25.601131541725607,25.601131541725607,5157.935458267752,,5673.729004094528,DART,TRAILING_DART,,5157.935458267752,8.608095304649538,61895.22549921303,39.40366103426358,65.61237967227132,0,3.0,56.73850138066604,61.17544052646868,관찰,1.5,BULL,1.0,19.13804753201511,상승여력 39% | 200일↑ | RSI우호,,0.902061855670103
2026-04-25,109,109,우리기술투자,041190,KQ,창업투자,6800.0,6527.0,7125.666666666667,7574.75,8633.75,0,52.468300880608254,70.21297490723022,0.6190089282208303,0,-0.7299270072992692,4.454685099846389,4.454685099846389,1316.0070536071428,,1447.607758967857,DART,TRAILING_DART,,1316.0070536071428,5.167145556979629,15792.084643285714,132.23653887184872,97.22365388718487,0,3.0,24.956661111057592,61.09015749912123,관찰,1.5,BULL,1.0,27.354137919189263,상승여력 132% | RSI우호 | MACD+,,21.649484536082475
2026-04-25,110,110,한라IMS,092460,KQ,조선,19920.0,16221.5,15800.5,16262.5,15052.8,1,73.80055183431912,430.69441891230167,6.404295419865051,1,16.491228070175445,30.79448456992777,30.79448456992777,1489.7637145171625,,1638.740085968879,DART,TRAILING_DART,,1489.7637145171625,13.371247940789146,17877.164574205948,-10.25519792065287,31.02670181942874,0,3.0,90.54585480436515,60.78627831189694,관찰,1.5,BULL,1.0,22.008505802553593,200일↑ | 20일돌파 | 거래량x6.4 | MACD+,,98.58247422680412
2026-04-25,111,111,KT,030200,KS,다각화된통신서비스,61700.0,61750.0,60796.666666666664,56219.583333333336,55125.0,1,50.41094985655011,-104.42456127056857,0.8369229850830048,0,-3.4428794992175327,1.4802631578947345,1.4802631578947345,7288.142685023315,5829.0,5829.0,DART,TRAILING_DART,,7288.142685023315,8.46580571574013,87457.71222027978,41.746697277600944,67.13535323044061,0,3.0,54.02405199360706,60.57970261202384,관찰,1.5,BULL,1.0,8.46580571574013,상승여력 42% | 200일↑ | RSI우호,,42.01030927835052
2026-04-25,112,112,미스토홀딩스,081660,KS,"섬유,의류,신발,호화품",41400.0,41785.0,46130.0,44323.333333333336,42039.25,0,40.83282296514646,208.38651343152355,1.0586997568715797,0,-2.8169014084507005,2.9850746268656803,2.9850746268656803,6566.31588924023,4899.0,4899.0,DART,TRAILING_DART,,6566.31588924023,6.304905322608578,78795.79067088276,90.32799678957191,93.03279967895719,0,3.0,27.77586808639618,60.40433388267668,관찰,1.5,BULL,1.0,7.756921109950797,상승여력 90% | MACD+,,59.66494845360825
2026-04-25,113,113,지역난방공사,071320,KS,복합유틸리티,77700.0,75050.0,87251.66666666667,95540.83333333333,91581.0,0,46.50118616060742,1046.6433198088944,0.6801563478523766,0,1.436031331592691,-2.1410579345088165,-2.1410579345088165,29267.941324205804,15978.0,15978.0,DART|DAILY_DISC,TRAILING_DART,,29267.941324205804,2.6547818700093835,351215.2958904696,352.01453782557223,100.0,0,3.0,20.7032814851594,60.351640742579704,관찰,1.5,BULL,1.0,5.0,상승여력 352% | RSI우호 | MACD+,EPS스크랩,27.706185567010312
2026-04-25,114,114,LX세미콘,108320,KS,디스플레이장비및부품,64900.0,52720.0,53245.833333333336,52506.666666666664,54500.5,1,79.45322076849122,1283.3285167284143,6.8020360479858635,1,18.864468864468865,25.775193798449614,25.775193798449614,5080.641733366945,,5588.70590670364,DART|DAILY_DISC,TRAILING_DART,,5080.641733366945,12.77397687260084,60967.70080040334,-6.059012634201322,34.698363945073844,0,3.0,85.91845135991667,60.30840765249526,관찰,1.5,BULL,1.0,15.281955431289658,200일↑ | 20일돌파 | 거래량x6.8 | MACD+,EPS스크랩,98.71134020618557
2026-04-25,115,115,SK스퀘어,402340,KS,복합기업,725000.0,598550.0,576283.3333333334,456562.5,346778.0,1,68.84453971489127,15543.619700544994,0.6478263200232869,0,6.304985337243396,33.27205882352941,33.27205882352941,66829.3639178036,187971.0,187971.0,DART,TRAILING_DART,,66829.3639178036,10.848524622974262,801952.3670136431,10.61411958808871,46.89917773225766,0,3.0,73.42426766487314,60.1617226985654,관찰,1.5,BULL,1.0,11.889597626439988,상승여력 11% | 200일↑ | RSI우호 | MACD+,,24.355670103092784
2026-04-25,116,116,한국앤컴퍼니,000240,KS,자동차부품,24750.0,24532.5,26820.833333333332,26570.833333333332,25280.4,0,46.54152018311492,147.43568104086904,0.690196818705895,0,-1.0000000000000009,-7.99256505576208,-7.99256505576208,3657.538424182632,,4023.2922666008953,DART,TRAILING_DART,,3657.538424182632,6.766846203544945,43890.46109019158,77.33519632400639,90.26787761060416,0,3.0,29.221008487438667,59.74444304902141,관찰,1.5,BULL,1.0,8.065670984801612,상승여력 77% | RSI우호 | MACD+,,28.60824742268041
2026-04-25,117,117,휴온스,243070,KQ,제약,26850.0,26090.0,26807.5,27336.25,28282.25,0,54.85848919210356,126.94300726920575,1.7389870474651454,0,-1.8281535648994485,2.285714285714291,2.285714285714291,3526.296070883451,,3878.9256779717966,DART,TRAILING_DART,,3526.296070883451,7.61422168197953,42315.552850601416,57.599824397025756,77.43988585806675,0,3.0,41.99992527907761,59.71990556857217,관찰,1.5,BULL,1.0,7.667116084725663,상승여력 58% | 거래량x1.7 | RSI우호 | MACD+,,84.02061855670104
2026-04-25,118,118,에스엠,041510,KQ,방송과엔터테인먼트,93200.0,89160.0,100718.33333333333,105847.5,117388.0,0,50.98445619727281,1272.7003951860365,0.8123936215005142,0,-1.5839493136219684,2.417582417582409,2.417582417582409,15696.395697080852,6057.0,6057.0,DART|DAILY_DISC,TRAILING_DART,,15696.395697080852,5.937668863517051,188356.74836497023,102.09951541305817,94.20995154130581,0,3.0,24.803148840619166,59.506550190962486,관찰,1.5,BULL,1.0,13.565426316295,상승여력 102% | RSI우호 | MACD+,EPS스크랩,39.56185567010309
2026-04-25,119,119,DL이앤씨,375500,KS,건설,99000.0,88590.0,63259.166666666664,52311.666666666664,49213.0,1,68.58229390599865,-487.4151134335807,0.6728627170657031,0,1.3306038894575156,49.09638554216868,49.09638554216868,9567.184222811082,8020.0,8020.0,DART,TRAILING_DART,,9567.184222811082,10.347872236426037,114806.21067373297,15.965869367407048,50.377815088814586,0,3.0,68.6347433101715,59.506279199493044,관찰,1.5,BULL,1.0,10.126848544904743,상승여력 16% | 200일↑ | RSI우호,,27.190721649484534
2026-04-25,120,120,한국콜마,161890,KS,화장품,91600.0,81190.0,74833.33333333333,70287.5,76354.5,1,74.3446085041593,826.6164053890648,1.1643536586979242,1,5.5299539170506895,14.214463840398995,14.214463840398995,7126.452052285193,6209.0,6209.0,DART,TRAILING_DART,,7126.452052285193,12.853520844306702,85517.42462742231,-6.640366127268216,34.189679638640314,0,3.0,84.74260086029584,59.466140249468076,관찰,1.5,BULL,1.0,15.880089461626476,200일↑ | 20일돌파 | MACD+,,66.75257731958763
2026-04-25,121,121,교보증권,030610,KS,증권,13970.0,12738.0,12890.666666666666,11236.083333333334,10397.55,1,61.758524303793585,165.0903527178495,1.5848892690732872,0,6.07441154138193,7.131901840490795,7.131901840490795,1254.0110817232978,,1379.4121898956278,DART|DAILY_DISC,TRAILING_DART,,1254.0110817232978,11.140252429669143,15048.132980679573,7.717487334857354,45.01636676765728,0,3.0,73.5350998650596,59.27573331635844,관찰,1.5,BULL,1.0,10.699733683069372,200일↑ | 거래량x1.6 | RSI우호 | MACD+,EPS스크랩,80.79896907216495
2026-04-25,122,122,월덱스,101160,KQ,반도체와반도체장비,34000.0,30585.0,29352.5,26054.583333333332,25155.0,1,65.99488144586775,351.3379294852564,1.889177429618037,1,6.416275430359941,13.33333333333333,13.33333333333333,2481.526472756666,,2729.679120032333,DART,TRAILING_DART,,2481.526472756666,13.701244122626766,29778.31767307999,-12.416712726235325,29.13537636454409,0,3.0,89.34818904589974,59.241782705221915,관찰,1.5,BULL,1.0,30.0,200일↑ | 20일돌파 | 거래량x1.9 | RSI우호 | MACD+,,86.85567010309279
2026-04-25,123,123,한국정보통신,025770,KQ,IT서비스,11980.0,9621.0,8538.5,8221.333333333334,8513.1,1,61.906139280097726,381.1064446884377,0.8509508318186221,0,-2.1241830065359513,55.78673602080624,55.78673602080624,976.7076250462987,,1074.378387550929,DART,TRAILING_DART,,976.7076250462987,12.26569721868621,11720.491500555585,-2.1661811305877743,38.104591510735695,0,3.0,79.92574410878491,59.0151678097603,관찰,1.5,BULL,1.0,15.002925450414125,200일↑ | RSI우호 | MACD+,,44.20103092783505
2026-04-25,124,124,이마트,139480,KS,백화점과일반상점,105400.0,97275.0,98941.66666666667,90020.0,86794.0,1,63.58142420555991,1084.3863901815093,0.8779212522358035,1,3.6381514257620484,5.400000000000005,5.400000000000005,8926.67539046404,8079.0,8079.0,DART,TRAILING_DART,,8926.67539046404,11.807307355725515,107120.10468556848,1.6319778800460094,41.060785622029904,0,3.0,76.93589227829091,58.9983389501604,관찰,1.5,BULL,1.0,27.262360921866936,200일↑ | 20일돌파 | RSI우호 | MACD+,,45.876288659793815
2026-04-25,125,125,바텍,043150,KQ,건강관리장비와용품,23250.0,22577.5,22220.0,21142.083333333332,21665.75,1,54.42744189009992,55.255082278723336,0.8417938720831414,0,-0.4282655246252709,2.8761061946902755,2.8761061946902755,2631.159925478597,3575.0,3575.0,DART,TRAILING_DART,,2631.159925478597,8.836407006225942,31573.919105743164,35.801802605346936,63.27117169347551,0,3.0,54.673204724159675,58.97218820881759,관찰,1.5,BULL,1.0,9.791336353759029,상승여력 36% | 200일↑ | RSI우호 | MACD+,,42.78350515463917
2026-04-25,126,126,KB금융,105560,KS,은행,157400.0,154030.0,152450.0,139420.83333333334,129138.0,1,54.144505948313,191.71416700276177,1.0001305215267289,0,-3.019100431300059,3.41655716162943,3.41655716162943,15665.033853854356,16924.0,16924.0,DART|DAILY_DISC,TRAILING_DART,,15665.033853854356,10.04785571920561,187980.40624625227,19.428466484277163,52.62850321478015,0,3.0,64.27421667308957,58.45135994393486,관찰,1.5,BULL,1.0,8.380623511050532,상승여력 19% | 200일↑ | RSI우호 | MACD+,EPS스크랩,56.31443298969072
2026-04-25,127,127,동양생명,082640,KS,생명보험,8930.0,8639.0,8086.0,7336.583333333333,7553.95,1,58.501522157391555,-9.341054669667756,1.1601769665512889,0,5.430932703659974,-0.7777777777777772,-0.7777777777777772,771.5362650211639,,848.6898915232804,DART|DAILY_DISC,TRAILING_DART,,771.5362650211639,11.574310119764808,9258.435180253968,3.6778855571552915,42.39062561215094,0,3.0,74.45633249933077,58.423479055740856,관찰,1.5,BULL,1.0,15.760579656509389,200일↑ | RSI우호,EPS스크랩,66.62371134020619
2026-04-25,128,128,CJ프레시웨이,051500,KQ,식품과기본식료품소매,27700.0,28327.5,30648.333333333332,28511.25,28509.25,0,42.784721166921464,47.10556956538335,0.6113615663728246,0,-4.152249134948094,-10.35598705501618,-10.35598705501618,4220.7021444312495,5369.0,5369.0,DART|DAILY_DISC,TRAILING_DART,,4220.7021444312495,6.562889076772946,50648.425733175,82.84630228583032,92.28463022858303,0,3.0,23.726613732735103,58.005621980659065,관찰,1.5,BULL,1.0,6.562889076772946,상승여력 83% | MACD+,EPS스크랩,20.876288659793815
2026-04-25,129,129,JW중외제약,001060,KS,제약,32300.0,30575.0,32100.833333333332,29227.083333333332,26454.5,1,56.51194845358544,145.06765285309686,2.311524810418479,1,2.7027027027026973,0.7800312012480548,0.7800312012480548,2641.560496703374,,2905.716546373712,DART,TRAILING_DART,,2641.560496703374,12.227620772005748,31698.72596044049,-1.8615295342399696,38.37116165754003,0,3.0,77.40482607537716,57.887993866458594,관찰,1.5,BULL,1.0,7.667116084725663,200일↑ | 20일돌파 | 거래량x2.3 | RSI우호 | MACD+,,90.85051546391753
2026-04-25,130,130,코웨이,021240,KS,가정용기기와용품,85900.0,77990.0,78898.33333333333,82322.5,90202.0,0,66.52227978074656,675.3648974660932,2.2063506331316924,1,3.1212484993997647,16.870748299319736,16.870748299319736,8725.908395396493,9702.0,9702.0,DART,TRAILING_DART,,8725.908395396493,9.844247281500005,104710.9007447579,21.898603893781022,54.23409253095767,0,3.0,61.11861102558333,57.6763517782705,관찰,1.5,BULL,1.0,9.844247281500005,상승여력 22% | 20일돌파 | 거래량x2.2 | RSI우호 | MACD+,,89.69072164948454
2026-04-25,131,131,영원무역,111770,KS,"섬유,의류,신발,호화품",83400.0,82545.0,86403.33333333333,83887.5,74351.0,1,48.7610960532071,395.5601096439532,1.1202606745481993,0,-1.7667844522968212,1.9559902200489088,1.9559902200489088,9619.42136579632,13371.0,13371.0,DART,TRAILING_DART,,9619.42136579632,8.669960159614646,115433.05638955583,38.408940515054944,64.96581133478571,0,3.0,50.05072251933748,57.5082669270616,관찰,1.5,BULL,1.0,7.756921109950797,상승여력 38% | 200일↑ | RSI우호 | MACD+,,63.91752577319587
2026-04-25,132,132,현대차,005380,KS,자동차,513000.0,498850.0,511400.0,414225.0,336742.5,1,50.88752642892858,4167.859876081959,1.3042576430052135,0,-4.6468401486988835,3.6363636363636376,3.6363636363636376,50619.69175811383,40715.0,40715.0,DART|DAILY_DISC,TRAILING_DART,,50619.69175811383,10.134395966916792,607436.301097366,18.408635691494357,51.965613199471335,0,3.0,62.980566361848005,57.47308978065967,관찰,1.5,BULL,1.0,6.972710039133656,상승여력 18% | 200일↑ | RSI우호 | MACD+,EPS스크랩,72.42268041237114
2026-04-25,133,133,한양이엔지,045100,KQ,반도체와반도체장비,34500.0,31867.5,30712.5,26216.75,23402.35,1,59.16063000210368,174.10246399836046,1.9889214547733598,1,2.071005917159763,4.863221884498481,4.863221884498481,2381.660580057143,,2619.826638062857,DART,TRAILING_DART,,2381.660580057143,14.4856913234766,28579.926960685712,-17.159631998012426,24.985322001739128,0,3.0,89.88609846947435,57.435710235606734,관찰,1.5,BULL,1.0,30.0,200일↑ | 20일돌파 | 거래량x2.0 | RSI우호 | MACD+,,88.14432989690721
2026-04-25,134,134,진성티이씨,036890,KQ,기계,17750.0,16968.0,15991.666666666666,14569.833333333334,13619.2,1,58.375280972875466,5.0231844953220275,1.1257431524126356,0,0.6806579693704018,10.868207370393513,10.868207370393513,1481.578137519078,,1629.735951270986,DART,TRAILING_DART,,1481.578137519078,11.980468360394822,17778.937650228934,0.16302901537428305,40.10596885999328,0,3.0,74.70783949952387,57.40690417975858,관찰,1.5,BULL,1.0,11.980468360394822,200일↑ | RSI우호 | MACD+,,64.17525773195877
2026-04-25,135,135,현대모비스,012330,KS,자동차부품,422500.0,410275.0,425833.3333333333,390066.6666666667,355457.5,1,51.495063774332294,4756.572637281373,1.7274132621548914,0,-1.0538641686182681,6.022584692597244,6.022584692597244,40390.51770409755,47937.0,47937.0,DART|DAILY_DISC,TRAILING_DART,,40390.51770409755,10.460375950000218,484686.21244917053,14.718630165484159,49.5671096075647,0,3.0,65.07428095585053,57.320695281707614,관찰,1.5,BULL,1.0,8.065670984801612,상승여력 15% | 200일↑ | 거래량x1.7 | RSI우호 | MACD+,EPS스크랩,83.24742268041237
2026-04-25,136,136,케이엔제이,272110,KQ,반도체와반도체장비,39250.0,36377.5,34251.666666666664,29078.75,25711.3,1,56.88169097860128,227.0519605786369,1.0231526073392747,0,-2.241594022415938,10.098176718092567,10.098176718092567,3184.8465623187394,,3503.331218550614,DART,TRAILING_DART,,3184.8465623187394,12.323984603962801,38218.15874782487,-2.6288949100003345,37.69971695374971,0,3.0,76.86056440343866,57.28014067859418,관찰,1.5,BULL,1.0,30.0,200일↑ | RSI우호 | MACD+,,57.47422680412371
2026-04-25,137,137,네오팜,092730,KQ,화장품,20300.0,17954.0,18464.0,18468.75,18199.35,1,73.9324301524341,349.5168143726893,1.351290166658363,1,6.954689146469972,15.209988649262197,15.209988649262197,1735.893274945472,,1909.4826024400195,DART,TRAILING_DART,,1735.893274945472,11.694267322187573,20830.719299345663,2.6143807849539957,41.6993475102201,0,3.0,72.71717306938274,57.208260289801416,관찰,1.5,BULL,1.0,15.880089461626476,200일↑ | 20일돌파 | MACD+,,74.74226804123711
2026-04-25,138,138,경동나비엔,009450,KS,가정용기기와용품,71400.0,66370.0,63708.333333333336,61389.166666666664,68041.5,1,64.91447783084088,397.20013043209747,1.3091484526514927,1,2.586206896551735,14.975845410628018,14.975845410628018,6157.003532393522,,6772.7038856328745,DART,TRAILING_DART,,6157.003532393522,11.596550111486359,73884.04238872226,3.479050964596997,42.26138312698805,0,3.0,71.69399724596501,56.97769018647653,관찰,1.5,BULL,1.0,9.844247281500005,200일↑ | 20일돌파 | RSI우호 | MACD+,,72.9381443298969
2026-04-25,139,139,넥스틸,092790,KS,철강,15860.0,15140.0,12713.333333333334,11482.583333333334,12287.3,1,57.76021149091163,-128.83019871630313,0.1548155178956174,0,-1.1838006230529552,39.48988566402814,39.48988566402814,1385.961203522806,,1524.5573238750867,DART,TRAILING_DART,,1385.961203522806,11.443321760874255,16631.534442273674,4.864656004247636,43.162026402760965,0,3.0,70.66517590712482,56.913601154942896,관찰,1.5,BULL,1.0,21.676807840290483,200일↑ | RSI우호,,1.0309278350515463
2026-04-25,140,140,현대차증권,001500,KS,증권,11240.0,10686.5,10839.666666666666,9527.5,9139.9,1,55.25214465540942,75.4436962446618,0.7202263193665829,1,1.7194570135746545,3.119266055045866,3.119266055045866,933.7240456737017,,1027.0964502410718,DART|DAILY_DISC,TRAILING_DART,,933.7240456737017,12.03781786715164,11204.68854808442,-0.3141588248717131,39.72511102823725,0,3.0,73.9489265820783,56.837018805157776,관찰,1.5,BULL,1.0,10.699733683069372,200일↑ | 20일돌파 | RSI우호 | MACD+,EPS스크랩,30.79896907216495
2026-04-25,141,141,대신증권,003540,KS,증권,38800.0,37612.5,37972.5,32788.75,30471.25,1,52.91970068915415,170.7873834039282,0.8831447351462818,0,-0.7672634271099765,2.5099075297225992,2.5099075297225992,3793.7302339306266,,4173.10325732369,DART|DAILY_DISC,TRAILING_DART,,3793.7302339306266,10.227400897664753,45524.76280716752,17.33186290507094,51.26571088829611,0,3.0,62.34907589143702,56.80739338986656,관찰,1.5,BULL,1.0,10.699733683069372,상승여력 17% | 200일↑ | RSI우호 | MACD+,EPS스크랩,46.26288659793815
2026-04-25,142,142,선익시스템,171090,KQ,디스플레이장비및부품,112900.0,92730.0,98788.33333333333,75182.91666666667,61335.5,1,60.667275609779715,3372.8920086152903,1.1505681658245683,0,16.03288797533402,21.659482758620683,21.659482758620683,9554.342664768546,9313.0,9313.0,DART,TRAILING_DART,,9554.342664768546,11.816616167255185,114652.11197722255,1.551914948824229,41.00874471673575,0,3.0,71.94512875648618,56.476936736610966,관찰,1.5,BULL,1.0,15.281955431289658,200일↑ | RSI우호 | MACD+,,66.1082474226804
2026-04-25,143,143,원익머트리얼즈,104830,KQ,화학,54900.0,45540.0,44070.833333333336,38176.666666666664,33463.25,1,73.49602148010351,1094.6950294575995,1.480014986920403,1,6.3953488372092915,30.714285714285715,30.714285714285715,3862.7107169257615,,4248.981788618338,DART,TRAILING_DART,,3862.7107169257615,14.21281685926861,46352.52860310914,-15.569164657360401,26.376980924809647,0,3.0,85.76425621340023,56.07061856910494,관찰,1.5,BULL,1.0,14.584285703179969,200일↑ | 20일돌파 | MACD+,,79.12371134020619
2026-04-25,144,144,롯데정밀화학,004000,KS,화학,61500.0,51842.5,50315.0,47981.25,46324.0,1,76.27060133070859,827.0994019789218,5.261338228022273,1,13.051470588235304,18.72586872586872,18.72586872586872,4112.129535581395,5901.0,5901.0,DART|DAILY_DISC,TRAILING_DART,,4112.129535581395,14.955754547091326,49345.55442697674,-19.763326134997172,22.707089631877476,0,3.0,89.30848925447148,56.00778944317448,관찰,1.5,BULL,1.0,14.584285703179969,200일↑ | 20일돌파 | 거래량x5.3 | MACD+,EPS스크랩,97.68041237113401
2026-04-25,145,145,SOOP,067160,KQ,양방향미디어와서비스,60200.0,59405.0,64683.333333333336,66860.83333333333,72208.5,0,47.11769660907929,393.3991775867671,0.6073273907692613,0,0.16638935108153063,-1.6339869281045805,-1.6339869281045805,9025.3477408459,8439.0,8439.0,DART,TRAILING_DART,,9025.3477408459,6.670103106116747,108304.1728901508,79.90726393712757,91.93972155913292,0,3.0,19.858337700724675,55.8990296299288,관찰,1.5,BULL,1.0,29.742394737069002,상승여력 80% | RSI우호 | MACD+,,20.489690721649485
2026-04-25,146,146,NH투자증권,005940,KS,증권,35100.0,33307.5,32071.666666666668,26675.666666666668,24079.55,1,56.659135104161614,111.8741306430295,0.9005541834062175,0,-0.5665722379603388,2.481751824817513,2.481751824817513,2894.6746174064,3532.0,3532.0,DART|DAILY_DISC,TRAILING_DART,,2894.6746174064,12.125715197464665,34736.095408876805,-1.0367652168752017,39.0928304352342,0,3.0,71.67218745390515,55.38250894456968,관찰,1.5,BULL,1.0,10.699733683069372,200일↑ | RSI우호 | MACD+,EPS스크랩,48.58247422680412
2026-04-25,147,147,한섬,020000,KS,"섬유,의류,신발,호화품",25850.0,23877.5,22744.333333333332,19151.0,17787.55,1,60.94669283741077,183.4886511070913,0.7726807085925593,0,3.81526104417671,-0.5769230769230749,-0.5769230769230749,2061.029523151322,3201.0,3201.0,DART,TRAILING_DART,,2061.029523151322,12.54227545487813,24732.354277815863,-4.323581130306142,36.21686651098213,0,3.0,74.54016217151462,55.378514341248376,관찰,1.5,BULL,1.0,7.756921109950797,200일↑ | RSI우호 | MACD+,,36.08247422680412
2026-04-25,148,148,한일홀딩스,003300,KS,건축자재,17560.0,17159.5,17052.333333333332,16759.083333333332,17178.2,1,52.88329384766767,38.038714363390916,0.5619410836401894,0,0.4576659038901587,-3.7280701754385914,-3.7280701754385914,2008.9107962135488,,2209.801875834904,DART,TRAILING_DART,,2008.9107962135488,8.741055119569062,24106.929554562586,37.28319791892134,64.23407864729887,0,3.0,45.844316728853855,55.039197688076364,관찰,1.5,BULL,1.0,5.9791646509456715,상승여력 37% | 200일↑ | RSI우호 | MACD+,,16.3659793814433
2026-04-25,149,149,현대글로비스,086280,KS,항공화물운송과물류,222500.0,219375.0,236441.66666666666,213435.83333333334,193505.0,1,48.10426782127965,2102.8192785299098,1.5133656880750994,0,-2.197802197802201,-3.88768898488121,-3.88768898488121,23129.296707266665,24033.0,24033.0,DART|DAILY_DISC,TRAILING_DART,,23129.296707266665,9.619834222200794,277551.5604872,24.742274376269656,56.08247834457528,0,3.0,53.835330390334676,54.95890436745498,관찰,1.5,BULL,1.0,9.324018726073788,상승여력 25% | 200일↑ | 거래량x1.5 | RSI우호 | MACD+,EPS스크랩,79.89690721649485
