기준일,종목명,종목코드,시장,섹터그룹,종가,20일이평,60일이평,120일이평,200일이평,200일선상단여부,RSI14,MACD히스토그램,거래량비율20일,20일돌파,5일수익률(%),20일수익률(%),후행EPS(DART),컨센서스EPS(스크랩),자동선행EPS,원본EPS출처,EPS소스,수동선행EPS,모델EPS,현재PER,적정주가_기준,상승여력(%),밸류점수,기술점수,시장상태,레짐비중배수,date,market_regime,regime_weight_multiplier,sector_group
2026-05-06,SK가스,018670,KS,가스유틸리티,262000.0,253225.0,244641.66666666666,241295.83333333334,245562.5,1,53.73283241453569,2107.3142205592058,0.9883651408619124,0,1.9455252918287869,0.7692307692307665,25257.89698899586,27168.0,27168.0,DART,TRAILING_DART,,25257.89698899586,10.372993448906133,303094.7638679503,15.685024377080259,50.19526584510217,59.87889917207543,BULL,1.0,2026-05-06,BULL,1.0,가스유틸리티
2026-05-06,현대지에프홀딩스,005440,KS,복합기업,15050.0,14302.0,14221.5,11330.083333333334,10095.85,1,55.31408255169561,38.31035401872401,1.029159470658099,0,-2.9032258064516148,9.693877551020403,3326.796532701173,1788.0,1788.0,DART|DAILY_DISC,TRAILING_DART,,3326.796532701173,4.523871493812169,39921.558392414074,165.25952420208685,100.0,66.79796567483612,BULL,1.0,2026-05-06,BULL,1.0,복합기업
2026-05-06,다우기술,023590,KS,증권,50100.0,48070.0,49456.666666666664,44578.75,41086.75,1,58.07392624139862,80.40807945548417,3.7324837908979545,1,4.483837330552665,13.863636363636367,26705.72355943469,,29376.29591537816,DART,TRAILING_DART,,26705.72355943469,1.8760023441604337,320468.6827132163,539.658049327777,100.0,79.60366981735564,BULL,1.0,2026-05-06,BULL,1.0,증권
2026-05-06,코리아써키트,007810,KS,전자장비와기기,94900.0,89025.0,69978.33333333333,56496.666666666664,39900.15,1,61.59650267194982,-646.7942783604149,2.036395278023602,0,-3.3604887983706755,41.220238095238095,2243.0731565191795,3753.0,3753.0,DART,TRAILING_DART,,2243.0731565191795,42.308027147570456,26916.877878230152,-71.63658811566897,5.0,77.54929587859415,BULL,1.0,2026-05-06,BULL,1.0,전자장비와기기
2026-05-06,아모레퍼시픽홀딩스,002790,KS,화장품,27400.0,28055.0,29062.5,28353.333333333332,28185.5,0,45.44623994336249,-7.872535708692396,1.4076222627501196,0,-10.603588907014682,0.9208103130755152,3821.118067040047,,4203.229873744052,DART,TRAILING_DART,,3821.118067040047,7.170676100365792,45853.41680448057,67.34823651270281,83.77635373325683,32.59274862732086,BULL,1.0,2026-05-06,BULL,1.0,화장품
2026-05-06,효성티앤씨,298020,KS,"섬유,의류,신발,호화품",505000.0,498250.0,417975.0,336370.8333333333,292085.0,1,58.33788993496069,-4417.62921329221,0.7542343998674258,0,-2.321083172146998,24.231242312423127,8825.910448595807,37914.0,37914.0,DART|DAILY_DISC,TRAILING_DART,,8825.910448595807,57.21789303678523,105910.92538314968,-79.02753952808918,5.0,71.19197277437831,BULL,1.0,2026-05-06,BULL,1.0,"섬유,의류,신발,호화품"
2026-05-06,호텔신라,008770,KS,백화점과일반상점,63900.0,56277.5,49070.0,47444.583333333336,48338.0,1,68.04481532704351,861.7607493630594,1.1894265078861226,0,-3.034901365705611,45.392491467576804,-4403.995544321727,2252.0,2252.0,DART|DAILY_DISC,TRAILING_DART,,-4403.995544321727,-14.50955146455341,-52847.946531860725,-182.70414167740336,5.0,78.90924421881608,BULL,1.0,2026-05-06,BULL,1.0,백화점과일반상점
2026-05-06,한국콜마,161890,KS,화장품,86900.0,84970.0,76901.66666666667,70977.5,76044.0,1,58.723471722349956,-215.33964801756656,0.8226763062044044,0,-4.5054945054945,14.795244385733163,7126.452052285193,6209.0,6209.0,DART|DAILY_DISC,TRAILING_DART,,7126.452052285193,12.194006128496206,85517.42462742231,-1.5909958257510848,38.607878652467804,70.19833664100902,BULL,1.0,2026-05-06,BULL,1.0,화장품
2026-05-06,현대백화점,069960,KS,백화점과일반상점,107700.0,93925.0,93636.66666666667,92832.5,87084.5,1,64.89534898162978,2233.279248024085,1.7973900767827016,0,-4.942630185348628,41.710526315789465,6254.349664739375,11377.0,11377.0,DART|DAILY_DISC,TRAILING_DART,,6254.349664739375,17.220015792719188,75052.19597687249,-30.313652760564068,13.47555383450644,78.34509111801557,BULL,1.0,2026-05-06,BULL,1.0,백화점과일반상점
2026-05-06,SK아이이테크놀로지,361610,KS,전기제품,26800.0,25107.5,24147.5,25817.916666666668,27137.5,0,60.28076678631561,138.09388926721294,0.7827772634507875,0,-1.1070110701106972,22.935779816513758,-2584.9789025408654,-2306.0,-2306.0,DART,TRAILING_DART,,-2584.9789025408654,-10.367589450597585,-31019.746830490385,-215.7453239943671,5.0,53.397931292216924,BULL,1.0,2026-05-06,BULL,1.0,전기제품
2026-05-06,시프트업,462870,KS,게임엔터테인먼트,32900.0,33647.5,32508.333333333332,34425.416666666664,37121.75,0,47.21357769849426,-184.97513949660436,0.7090157935615227,0,-5.595408895265419,0.0,3263.704743706945,,3590.07521807764,DART|DAILY_DISC,TRAILING_DART,,3263.704743706945,10.080568735097001,39164.45692448334,19.040902506028388,52.37658662891845,28.528208022659708,BULL,1.0,2026-05-06,BULL,1.0,게임엔터테인먼트
2026-05-06,GS리테일,007070,KS,백화점과일반상점,22450.0,23000.0,21673.0,21547.416666666668,19680.35,1,48.27453405847026,-133.76721834989485,1.4439093433541552,0,-6.458333333333332,2.277904328018221,600.8920694534091,2294.0,2294.0,DART|DAILY_DISC,TRAILING_DART,,600.8920694534091,37.3611188119378,7210.70483344091,-67.88104751251265,5.0,61.57977502619105,BULL,1.0,2026-05-06,BULL,1.0,백화점과일반상점
2026-05-06,대신증권,003540,KS,증권,42200.0,38667.5,38881.666666666664,33325.416666666664,30899.5,1,65.48906772761865,257.7452611997926,3.8179030505697065,1,7.379134860050884,17.385257301808068,3793.7302339306266,,4173.10325732369,DART|DAILY_DISC,TRAILING_DART,,3793.7302339306266,11.123616440243621,45524.76280716752,7.8785848511078616,45.121080153220106,85.2978094911563,BULL,1.0,2026-05-06,BULL,1.0,증권
2026-05-06,LX인터내셔널,001120,KS,무역회사와판매업체,49850.0,51082.5,47117.5,40136.25,36437.5,1,47.670562060142814,-264.1074239889863,1.1180849318921222,0,-9.198542805100185,-4.501915708812265,4083.128182017544,7006.0,7006.0,DART|DAILY_DISC,TRAILING_DART,,4083.128182017544,12.208776648145358,48997.53818421053,-1.710053792957822,38.503702931161904,66.69073222690778,BULL,1.0,2026-05-06,BULL,1.0,무역회사와판매업체
2026-05-06,코스모신소재,005070,KS,화학,64000.0,58800.0,54121.666666666664,51360.833333333336,48652.25,1,62.6433026040368,133.1466308471404,1.0494205736554016,0,1.2658227848101333,23.79110251450678,-15.741605634466874,,-17.31576619791356,DART|DAILY_DISC,TRAILING_DART,,-15.741605634466874,-4065.6589604728406,-188.8992676136025,-100.29515510564626,5.0,75.53921552450164,BULL,1.0,2026-05-06,BULL,1.0,화학
2026-05-06,SK이터닉스,475150,KS,에너지장비및서비스,54700.0,56045.0,43801.666666666664,31938.666666666668,28223.35,1,51.972636447297845,-721.0040896002797,0.4840233030400176,0,0.7366482504604033,-11.774193548387101,901.8046132850426,1208.0,1208.0,DART,TRAILING_DART,,901.8046132850426,60.65615455297124,10821.65535942051,-80.21635217656214,5.0,67.84737015974923,BULL,1.0,2026-05-06,BULL,1.0,에너지장비및서비스
2026-05-06,SNT다이내믹스,003570,KS,자동차부품,55800.0,55535.0,52778.333333333336,50360.416666666664,54226.0,1,51.95460398727122,107.11076110418799,1.0959423426396124,0,-0.8880994671403242,7.307692307692304,1851.72758949447,,2036.9003484439168,DART|DAILY_DISC,TRAILING_DART,,1851.72758949447,30.134022043292905,22220.73107393364,-60.177901301194204,5.0,53.8598698718457,BULL,1.0,2026-05-06,BULL,1.0,자동차부품
2026-05-06,HD현대에너지솔루션,322000,KS,에너지장비및서비스,213500.0,181400.0,134268.33333333334,94971.66666666667,76423.75,1,67.5534206840663,3076.2015156012785,0.508655730179678,0,13.142554319024914,18.217054263565903,3721.132036517857,6027.0,6027.0,DART,TRAILING_DART,,3721.132036517857,57.375013276816695,44653.58443821428,-79.08497216008699,5.0,76.35143924627849,BULL,1.0,2026-05-06,BULL,1.0,에너지장비및서비스
2026-05-06,대웅제약,069620,KS,제약,143200.0,150350.0,161695.0,166690.83333333334,157261.5,0,36.58238847354793,-170.92613015030702,1.2187314720987257,0,-4.278074866310155,-6.7708333333333375,16649.347980572344,13861.0,13861.0,DART,TRAILING_DART,,16649.347980572344,8.600937416113595,199792.1757668681,39.51967581485203,65.68778927965383,17.18841070944154,BULL,1.0,2026-05-06,BULL,1.0,제약
2026-05-06,LS에코에너지,229640,KS,전기장비,92100.0,61645.0,49671.666666666664,43335.416666666664,41927.0,1,84.96578767615617,3715.863545951993,1.0038771579053474,1,34.84626647144948,112.45674740484431,1582.8891834642025,1518.0,1518.0,DART,TRAILING_DART,,1582.8891834642025,58.18474278688055,18994.67020157043,-79.37603669753483,5.0,82.49503079636335,BULL,1.0,2026-05-06,BULL,1.0,전기장비
2026-05-06,녹십자,006280,KS,제약,135800.0,142755.0,151848.33333333334,151156.66666666666,144638.0,0,36.09977891504863,-567.7270452994385,1.3659623456314103,0,-4.096045197740117,-3.0000000000000027,-2540.115767817638,3616.0,3616.0,DART,TRAILING_DART,,-2540.115767817638,-53.462130238525994,-30481.389213811653,-122.445794708256,5.0,19.435464471323513,BULL,1.0,2026-05-06,BULL,1.0,제약
2026-05-06,STX엔진,077970,KS,조선,57800.0,46832.5,37713.333333333336,36347.916666666664,35513.0,1,66.59909984779158,1305.7272119716308,0.5206681350104994,0,-3.5058430717863076,63.27683615819208,1717.3484929023848,,1889.083342192624,DART,TRAILING_DART,,1717.3484929023848,33.65653519881442,20608.181914828616,-64.34570602970828,5.0,76.92889291150301,BULL,1.0,2026-05-06,BULL,1.0,조선
2026-05-06,동원산업,006040,KS,식품,37900.0,38612.5,40013.333333333336,41667.5,43292.5,0,42.09064142804019,-16.714140241606287,2.1484931942779553,0,-1.813471502590669,0.9320905459387463,8769.339989484459,6682.0,6682.0,DART|DAILY_DISC,TRAILING_DART,,8769.339989484459,4.3218759958499575,105232.0798738135,177.65720283328102,100.0,26.293817059535346,BULL,1.0,2026-05-06,BULL,1.0,식품
2026-05-06,금호타이어,073240,KS,자동차부품,5530.0,6010.0,6242.833333333333,6032.75,5538.25,0,34.19003681866781,-43.55385113961741,1.7374659141316422,0,-9.492635024549923,-7.058823529411762,1311.6083163872909,1498.0,1498.0,DART|DAILY_DISC,TRAILING_DART,,1311.6083163872909,4.216197725272051,15739.29979664749,184.61663285076835,100.0,26.80547860123,BULL,1.0,2026-05-06,BULL,1.0,자동차부품
2026-05-06,HDC,012630,KS,건설,27650.0,27402.5,25596.5,21615.833333333332,21151.45,1,53.88975543175162,-34.71398676106094,2.057641891336315,0,0.3629764065335772,2.9795158286778367,6971.399814595231,,7668.539796054754,DART|DAILY_DISC,TRAILING_DART,,6971.399814595231,3.9662048850092235,83656.79777514277,202.55623065151093,100.0,76.315252817279,BULL,1.0,2026-05-06,BULL,1.0,건설
2026-05-06,한화투자증권,003530,KS,증권,9370.0,7612.0,7401.0,6226.916666666667,6060.45,1,71.51690794418158,127.8764906400487,10.156469973775893,1,17.271589486858563,41.32730015082957,475.46519650460135,,523.0117161550615,DART|DAILY_DISC,TRAILING_DART,,475.46519650460135,19.70701550583276,5705.582358055216,-39.10797910293259,5.780518284933985,90.95362656369943,BULL,1.0,2026-05-06,BULL,1.0,증권
2026-05-06,롯데관광개발,032350,KS,"호텔,레스토랑,레저",20400.0,19342.5,20719.166666666668,21200.75,19727.05,1,53.67348988858992,235.13910892808542,1.0271639132072359,0,-7.692307692307687,26.550868486352353,346.68499759187875,1065.0,1065.0,DART,TRAILING_DART,,346.68499759187875,58.84304236324381,4160.219971102545,-79.60676484753655,5.0,45.492806212224686,BULL,1.0,2026-05-06,BULL,1.0,"호텔,레스토랑,레저"
2026-05-06,오리온홀딩스,001800,KS,식품,24200.0,24407.5,24104.166666666668,22225.083333333332,21713.2,1,48.11503802055142,-1.261438072696592,1.5391142221338059,0,-2.6156941649899346,6.843267108167761,5391.900149862508,,5931.09016484876,DART,TRAILING_DART,,5391.900149862508,4.488213677439314,64702.801798350105,167.3669495799591,100.0,56.11830346598265,BULL,1.0,2026-05-06,BULL,1.0,식품
2026-05-06,IPARK현대산업개발,294870,KS,건설,22050.0,22952.5,22367.5,21314.5,21242.75,1,45.39559315861859,-150.9625926596234,0.5333121414255033,0,-3.9215686274509776,7.560975609756104,2399.5619063767263,5108.0,5108.0,DART|DAILY_DISC,TRAILING_DART,,2399.5619063767263,9.189177383339489,28794.742876520715,30.58840306812116,59.882461994278756,39.56421538956851,BULL,1.0,2026-05-06,BULL,1.0,건설
2026-05-06,교보증권,030610,KS,증권,15810.0,13530.0,13158.166666666666,11486.916666666666,10573.2,1,72.76828465411808,181.55241785817805,6.461956521739131,1,12.366737739872068,35.012809564474814,1254.0110817232978,,1379.4121898956278,DART|DAILY_DISC,TRAILING_DART,,1254.0110817232978,12.60754408826551,15048.132980679573,-4.818893227833188,35.783468425645964,89.62316555902237,BULL,1.0,2026-05-06,BULL,1.0,증권
2026-05-06,아시아나항공,020560,KS,항공사,6990.0,7100.5,7223.5,7630.833333333333,8331.4,0,41.649843348461644,-9.715446363162872,1.7963635747736761,0,-1.4104372355430161,0.7204610951008661,-1419.9696119841055,,-1561.9665731825162,DART,TRAILING_DART,,-1419.9696119841055,-4.922640555830601,-17039.635343809266,-343.7716072075718,5.0,26.584993215416098,BULL,1.0,2026-05-06,BULL,1.0,항공사
2026-05-06,후성,093370,KS,화학,14130.0,12452.5,9232.166666666666,8630.5,7604.925,1,67.11366986650451,0.959052123994752,0.5280966892159061,1,7.616146230007614,42.72727272727273,65.5276775429249,,72.08044529721741,DART,TRAILING_DART,,65.5276775429249,215.63407295709402,786.3321305150989,-94.43501676917835,5.0,80.77226729261868,BULL,1.0,2026-05-06,BULL,1.0,화학
2026-05-06,오뚜기,007310,KS,식품,357000.0,364900.0,373658.3333333333,379958.3333333333,387327.5,0,39.517705032089296,-221.60581648288235,2.181907697576847,0,-2.3255813953488413,0.5633802816901401,17998.68295012513,,19798.551245137645,DART,TRAILING_DART,,17998.68295012513,19.834784633367747,215984.19540150155,-39.50022537773066,5.437302794485674,31.03676426897939,BULL,1.0,2026-05-06,BULL,1.0,식품
2026-05-06,파라다이스,034230,KS,"호텔,레스토랑,레저",15420.0,15490.0,17333.833333333332,17116.75,18224.75,0,43.28901586827338,108.52087659050557,1.0279643075245868,0,-4.104477611940293,4.118838622552334,1563.0187047669172,1033.0,1033.0,DART|DAILY_DISC,TRAILING_DART,,1563.0187047669172,9.86552493132159,18756.224457203007,21.635696869020805,54.06320296486352,18.813588954269,BULL,1.0,2026-05-06,BULL,1.0,"호텔,레스토랑,레저"
2026-05-06,SK오션플랜트,100090,KS,에너지장비및서비스,23150.0,23962.5,22084.833333333332,20756.583333333332,21299.0,1,46.399736144262945,-155.12210810246302,0.4378961202770004,0,-1.906779661016944,-19.19720767888308,600.3835848861607,813.0,813.0,DART,TRAILING_DART,,600.3835848861607,38.55868245363419,7204.6030186339285,-68.87860467112775,5.0,52.97393956729806,BULL,1.0,2026-05-06,BULL,1.0,에너지장비및서비스
2026-05-06,태광산업,003240,KS,화학,1162000.0,1208700.0,1170516.6666666667,980258.3333333334,959095.0,1,45.51731959162812,-9107.121572386506,1.790999773863665,0,-4.283360790774305,1.573426573426584,74675.45160499371,,82142.99676549308,DART,TRAILING_DART,,74675.45160499371,15.560669202866857,896105.4192599244,-22.882494039593425,19.977817715355755,60.613209921566956,BULL,1.0,2026-05-06,BULL,1.0,화학
2026-05-06,롯데정밀화학,004000,KS,화학,64800.0,57270.0,52162.5,49008.333333333336,47099.25,1,65.39513624316211,1169.748943838329,1.4473546661626582,0,3.6799999999999944,35.56485355648535,4112.129535581395,5901.0,5901.0,DART|DAILY_DISC,TRAILING_DART,,4112.129535581395,15.758258449618179,49345.55442697674,-23.84945304478898,19.131728585809643,81.81864131401248,BULL,1.0,2026-05-06,BULL,1.0,화학
2026-05-06,대웅,003090,KS,제약,21850.0,22772.5,24122.5,23637.916666666668,23526.5,0,39.10327687825876,-53.86646973601643,1.634711406261967,0,-5.818965517241381,-3.31858407079646,3919.831402439339,,4311.814542683273,DART,TRAILING_DART,,3919.831402439339,5.574219336679274,47037.97682927207,115.27678182733214,95.52767818273321,22.268160821198492,BULL,1.0,2026-05-06,BULL,1.0,제약
2026-05-06,동양생명,082640,KS,생명보험,8070.0,8561.5,8224.5,7418.166666666667,7587.2,1,40.40581090950431,-87.1551451199132,0.8643096860092666,0,-7.771428571428574,-6.380510440835263,771.5362650211639,,848.6898915232804,DART|DAILY_DISC,TRAILING_DART,,771.5362650211639,10.459650914501903,9258.435180253968,14.726582159280888,49.57227840353258,41.22068653037935,BULL,1.0,2026-05-06,BULL,1.0,생명보험
2026-05-06,DL,000210,KS,화학,65500.0,66615.0,56218.333333333336,47471.25,45173.75,1,51.623833724686186,-366.38487801907195,0.8370599035294914,0,-2.6745913818722156,4.465709728867617,-4595.286706874308,,-5054.815377561739,DART,TRAILING_DART,,-4595.286706874308,-14.25373522440187,-55143.4404824917,-184.18845875189572,5.0,70.73301655767004,BULL,1.0,2026-05-06,BULL,1.0,화학
2026-05-06,NHN,181710,KS,IT서비스,40900.0,40240.0,38191.666666666664,34710.416666666664,31912.25,1,53.559073403481555,-109.60192675100961,0.8429758299717289,0,-1.2077294685990392,12.05479452054794,1584.8642941368155,3160.0,3160.0,DART|DAILY_DISC,TRAILING_DART,,1584.8642941368155,25.8066259371916,19018.371529641787,-53.500314108455285,5.0,67.39075991277682,BULL,1.0,2026-05-06,BULL,1.0,IT서비스
2026-05-06,한일시멘트,300720,KS,건축자재,16800.0,17130.0,17168.0,17501.416666666668,18190.6,0,45.43736563350767,-0.6200622652119421,0.9526040039716613,0,-2.3255813953488413,2.127659574468077,1103.2930256952563,,1213.622328264782,DART,TRAILING_DART,,1103.2930256952563,15.22714238985897,13239.516308343076,-21.19335530748169,21.45581410595352,30.19408618644736,BULL,1.0,2026-05-06,BULL,1.0,건축자재
2026-05-06,종근당,185750,KS,제약,83100.0,87715.0,88915.0,87065.0,85332.0,0,35.57130300197082,-494.63887214900524,2.229557025463599,0,-5.568181818181817,-6.524184476940387,5638.483010958662,5216.0,5216.0,DART,TRAILING_DART,,5638.483010958662,14.738006630239227,67661.79613150394,-18.577862657636647,23.744370174567933,32.25060202246608,BULL,1.0,2026-05-06,BULL,1.0,제약
2026-05-06,하이트진로,000080,KS,음료,16830.0,17164.5,17179.0,17826.166666666668,18526.1,0,42.300806938604964,-33.76863561293585,2.2252033598052567,0,-1.980198019801982,0.3577817531305927,586.2702345669895,1526.0,1526.0,DART,TRAILING_DART,,586.2702345669895,28.70689829994591,7035.242814803874,-58.198200743886666,5.0,33.64753213212292,BULL,1.0,2026-05-06,BULL,1.0,음료
2026-05-06,KB발해인프라,415640,KS,nan,9900.0,9952.0,9975.166666666666,9960.166666666666,9506.9,1,46.31518108670722,3.681935538409252,1.1472593967408726,0,-0.20161290322581182,-0.30211480362537513,,,,EMPTY,FORWARD_AUTO,,,,,,,44.41505165574896,BULL,1.0,2026-05-06,BULL,1.0,nan
2026-05-06,영풍,000670,KS,핸드셋,70000.0,64225.0,60211.666666666664,58154.789713541664,51691.41748046875,1,65.15224118715224,271.88547365200884,1.9241387173790612,1,6.544901065449005,18.644067796610166,1658.77930097711,,1824.6572310748213,DART,TRAILING_DART,,1658.77930097711,42.19970671129441,19905.35161172532,-71.56378341182096,5.0,89.01510694622863,BULL,1.0,2026-05-06,BULL,1.0,핸드셋
2026-05-06,SK네트웍스,001740,KS,복합기업,6680.0,5610.0,5441.0,5026.125,4840.35,1,73.24616526395114,122.99258286906073,8.02818356766865,1,18.439716312056742,30.46875,225.87433967988363,296.0,296.0,DART,TRAILING_DART,,225.87433967988363,29.573965814209398,2710.4920761586036,-59.42377131499097,5.0,91.05926003615681,BULL,1.0,2026-05-06,BULL,1.0,복합기업
2026-05-06,롯데렌탈,089860,KS,도로와철도운송,31950.0,32757.5,32518.333333333332,31901.25,31232.75,1,43.30975585934208,-76.42062682110594,1.3998105763240665,0,-5.333333333333334,3.9024390243902474,3489.8676294957104,4267.0,4267.0,DART|DAILY_DISC,TRAILING_DART,,3489.8676294957104,9.155075032062694,41878.41155394852,31.07484054443981,60.19864635388588,41.74033376682662,BULL,1.0,2026-05-06,BULL,1.0,도로와철도운송
2026-05-06,SNT에너지,100840,KS,에너지장비및서비스,64100.0,57015.0,49713.333333333336,44716.666666666664,47276.0,1,66.03152510094195,227.88213072803592,1.5191127805985885,1,11.478260869565226,16.757741347905288,4079.7811126880447,,4487.759223956849,DART|DAILY_DISC,TRAILING_DART,,4079.7811126880447,15.711627224472943,48957.37335225654,-23.623442508180126,19.32948780534239,87.39107524299406,BULL,1.0,2026-05-06,BULL,1.0,에너지장비및서비스
2026-05-06,에스디바이오센서,137310,KS,건강관리장비와용품,7930.0,8347.5,8260.333333333334,8650.0,9217.6,0,42.70804523122981,-58.28233706966131,1.2204909895775995,0,-6.042654028436023,7.017543859649122,-4251.697128762084,,-4676.8668416382925,DART,TRAILING_DART,,-4251.697128762084,-1.8651375579776739,-51020.365545145,-743.3841808971627,5.0,22.995518551277748,BULL,1.0,2026-05-06,BULL,1.0,건강관리장비와용품
2026-05-06,롯데칠성,005300,KS,음료,120300.0,120490.0,125188.33333333333,126820.83333333333,125095.5,0,47.896470935719,445.49042059378775,1.8903958592926293,0,-2.195121951219514,5.52631578947369,5517.727491258647,10718.0,10718.0,DART|DAILY_DISC,TRAILING_DART,,5517.727491258647,21.802454033944763,66212.72989510377,-44.96032427672172,5.0,37.59176839156082,BULL,1.0,2026-05-06,BULL,1.0,음료
2026-05-06,케이씨텍,281820,KS,반도체와반도체장비,69700.0,56067.5,49838.333333333336,45102.5,40735.75,1,80.49968640122582,1200.6096668495056,1.5556791028723835,1,15.588723051409614,61.156069364161844,2580.537244971961,,2838.5909694691577,DART,TRAILING_DART,,2580.537244971961,27.009879487617056,30966.446939663532,-55.57181213821588,5.0,86.99428772896573,BULL,1.0,2026-05-06,BULL,1.0,반도체와반도체장비
2026-05-06,파미셀,005690,KS,화학,20100.0,18169.5,16510.0,16020.583333333334,14766.5,1,61.24232116642026,131.60443405427645,1.0461682822938414,0,6.180665610142633,36.73469387755102,671.293309621593,958.0,958.0,DART,TRAILING_DART,,671.293309621593,29.942202181830677,8055.519715459117,-59.922787485278015,5.0,77.80927598470885,BULL,1.0,2026-05-06,BULL,1.0,화학
2026-05-06,SK디스커버리,006120,KS,석유와가스,62900.0,58970.0,57490.0,59157.5,57461.75,1,58.596197408599096,-60.04806116872476,2.562983969952113,0,8.07560137457044,22.8515625,8305.309969402917,,9135.84096634321,DART,TRAILING_DART,,8305.309969402917,7.573468086287692,99663.71963283501,58.44788494886328,77.99112521676113,69.22819130495465,BULL,1.0,2026-05-06,BULL,1.0,석유와가스
2026-05-06,더블유게임즈,192080,KS,게임엔터테인먼트,58900.0,53845.0,52470.0,52670.833333333336,53038.0,1,64.4552329304228,883.4492758351132,1.0935912107367385,0,3.1523642732049106,22.70833333333333,8492.266220913834,8230.0,8230.0,DART|DAILY_DISC,TRAILING_DART,,8492.266220913834,6.935722275751019,101907.194650966,73.01730840571479,87.4612504637146,69.50204882229053,BULL,1.0,2026-05-06,BULL,1.0,게임엔터테인먼트
2026-05-06,롯데웰푸드,280360,KS,식품,117700.0,116695.0,118048.33333333333,117760.83333333333,117374.0,1,51.09733005504897,404.76355620837785,1.2483997799278055,0,-3.6036036036036,7.586837294332716,7672.584649979676,11712.0,11712.0,DART,TRAILING_DART,,7672.584649979676,15.340332543650955,92071.01579975612,-21.774837893155375,20.947016843489045,43.68454658144083,BULL,1.0,2026-05-06,BULL,1.0,식품
2026-05-06,세진중공업,075580,KS,조선,19520.0,19237.0,18161.0,18456.833333333332,18081.95,1,52.51932898870071,31.622418031561438,1.2307630992085132,0,-9.209302325581392,15.502958579881664,1052.6832157021872,,1157.951537272406,DART,TRAILING_DART,,1052.6832157021872,18.543090370239522,12632.198588426247,-35.28586788716063,9.124865598734452,61.40135874726872,BULL,1.0,2026-05-06,BULL,1.0,조선
2026-05-06,엠앤씨솔루션,484870,KS,우주항공과국방,113500.0,114005.0,120600.0,133426.66666666666,154309.5,0,47.43984985553136,338.4778227905746,0.4759490363439549,0,-2.658662092624353,5.092592592592582,4980.139806749036,,5478.15378742394,DART,TRAILING_DART,,4980.139806749036,22.79052484554468,59761.67768098843,-47.34653948811592,5.0,19.6052015751338,BULL,1.0,2026-05-06,BULL,1.0,우주항공과국방
2026-05-06,비에이치,090460,KS,전자장비와기기,32050.0,29700.0,23070.666666666668,20090.416666666668,18728.9,1,59.87244497864594,-151.23719064039415,0.9416013599864365,0,-11.09570041608876,44.36936936936937,1205.7601516430368,2657.0,2657.0,DART,TRAILING_DART,,1205.7601516430368,26.580742410774533,14469.121819716442,-54.85453410384886,5.0,73.24165590533134,BULL,1.0,2026-05-06,BULL,1.0,전자장비와기기
2026-05-06,SNT홀딩스,036530,KS,자동차부품,60300.0,62080.0,61105.0,59134.166666666664,61194.5,0,45.30260088313106,-269.32654066197586,1.9766242826859457,0,-3.520000000000001,2.901023890784993,13473.50692534283,,14820.857617877116,DART|DAILY_DISC,TRAILING_DART,,13473.50692534283,4.475449512448718,161682.08310411396,168.1294910515986,100.0,41.80768565345336,BULL,1.0,2026-05-06,BULL,1.0,자동차부품
2026-05-06,쿠쿠홀딩스,192400,KS,가정용기기와용품,28800.0,28675.0,28481.666666666668,28580.416666666668,29576.0,0,50.6312938763728,38.24645395693335,1.002154862807068,0,-1.0309278350515427,4.159132007233279,4083.512211102889,,4491.863432213178,DART,TRAILING_DART,,4083.512211102889,7.0527522659768405,49002.14653323467,70.14634212928705,85.59512238403659,40.74318144948033,BULL,1.0,2026-05-06,BULL,1.0,가정용기기와용품
2026-05-06,해성디에스,195870,KS,반도체와반도체장비,78000.0,66440.0,60207.5,57104.166666666664,46535.75,1,65.53619441731387,1317.1746613466003,1.1563728407217582,0,-2.985074626865669,49.13957934990441,1401.223774764706,4854.0,4854.0,DART|DAILY_DISC,TRAILING_DART,,1401.223774764706,55.66562700743341,16814.68529717647,-78.44271115746606,5.0,80.23678010287836,BULL,1.0,2026-05-06,BULL,1.0,반도체와반도체장비
2026-05-06,SK케미칼,285130,KS,화학,58200.0,57745.0,59066.666666666664,64510.833333333336,64490.0,0,50.705925321819876,267.1616981637692,1.4865791259116865,0,0.8665511265164572,12.790697674418606,1577.992536519657,,1735.791790171623,DART,TRAILING_DART,,1577.992536519657,36.88230372011966,18935.910438235886,-67.46407141196583,5.0,33.64910291076633,BULL,1.0,2026-05-06,BULL,1.0,화학
2026-05-06,경동나비엔,009450,KS,가정용기기와용품,74800.0,70295.0,65510.0,61679.166666666664,68122.5,1,61.133657925419485,556.9160309304029,1.1178200088700596,0,-1.1889035667106973,22.622950819672138,6157.003532393522,,6772.7038856328745,DART,TRAILING_DART,,6157.003532393522,12.1487667834619,73884.04238872226,-1.2245422610664969,38.92852552156682,69.88958035073303,BULL,1.0,2026-05-06,BULL,1.0,가정용기기와용품
2026-05-06,대한유화,006650,KS,화학,170700.0,160155.0,150430.0,148663.33333333334,134436.0,1,58.658648031910964,2076.2672760547994,1.3086353617725743,0,8.587786259541975,21.408250355618776,8599.392465846155,12419.0,12419.0,DART,TRAILING_DART,,8599.392465846155,19.850239499820717,103192.70959015386,-39.54732888684601,5.396087224009741,81.2631587501491,BULL,1.0,2026-05-06,BULL,1.0,화학
