event_ts,trade_date,ticker,event,position_status,current_weight_pct,target_weight_pct,reason_code
2026-04-30 23:11:00,2026-04-30,002380,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,00088K,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,015750,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,017940,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,088350,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,093050,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,005440,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,010690,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,139130,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,015360,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,078930,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,383800,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,007340,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,00680K,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,004690,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,034310,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,192080,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,453340,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,072710,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,124500,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,071050,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,034730,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,023760,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,016610,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,064820,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,009970,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,025540,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,005389,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,035600,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,215200,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,214320,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,004800,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,001450,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,086790,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,005387,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,009410,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,035810,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,003380,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,000370,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,005830,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,138930,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,024110,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,003800,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,058650,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,472850,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,006730,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,059090,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,027410,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,057050,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,078070,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,003690,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,031330,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,014830,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,004490,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,023590,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,001200,신호없음동결,청산,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,032190,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,036530,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,002350,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,073240,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,007700,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,009900,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,316140,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,126720,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,000270,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,005850,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,161390,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,003470,신호없음동결,보유,0.0,0.0,NO_SIGNAL
2026-04-30 23:11:00,2026-04-30,005380,신호없음동결,보유,0.0,0.0,NO_SIGNAL
