기준일,추천순위,종목명,종목코드,시장,선정의견,선정핵심근거,선택신호,선택신호_신뢰도,선택신호_5일승률(%),선택신호_기대값5일(%),선택신호_발생건수,거래량비율20일,거래량신호점수,거래량백분위(시장내%),거래량판정,과거거래량신호_5일승률(%),과거거래량신호_기대값5일(%),20일돌파,200일선상단여부,RSI14,종합점수,최종판단점수,초보자설명,판단코멘트
2026-04-28,26,농심홀딩스,072710,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.96배(보통, 시장내 상위 53%) | 추세:200일선 상단 / 돌파:있음",해당없음,통계없음,,,,0.9556712033359372,9.157129607996307,53.350515463917525,보통,,,1,1,58.653616737035115,82.03167430847775,57.42217201593442,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,27,KCC,002380,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.72배(약함, 시장내 상위 29%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.7239969758710387,0.0,28.737113402061855,약함,,,0,1,55.393167434823035,81.95057791606762,57.36540454124733,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,28,한화3우B,00088K,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.14배(보통, 시장내 상위 68%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.1424227934210882,20.14251726006401,68.04123711340206,보통,,,0,1,51.66360784839474,80.64525504147355,56.451678529031476,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,29,삼천리,004690,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.62배(약함, 시장내 상위 19%) | 추세:200일선 상단 / 돌파:있음",해당없음,통계없음,,,,0.6178669462390644,0.0,19.329896907216497,약함,,,1,1,59.66980925687228,80.55405925357125,56.387841477499876,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,36,금호타이어,073240,KS,관찰후진입,"신호:거래량급증_2.5배 (과거5일 승률 50.1%, 기대값 2.42%) | 거래량:3.78배(매우강함, 시장내 상위 97%) | 추세:200일선 상단 / 돌파:없음",거래량급증_2.5배,높음,50.06580679126086,2.424010348924301,7598.0,3.7832912050817136,100.0,96.52061855670104,매우강함,50.06580679126086,2.424010348924301,0,1,51.53881487333012,78.71427927434914,56.06959963161411,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_2.5배
2026-04-28,30,DB증권,016610,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.36배(관심증가, 시장내 상위 77%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.3634448831547155,33.14381665615973,77.44845360824742,관심증가,,,0,1,57.92061190418473,79.97213424976624,55.980493974836364,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,31,오리온홀딩스,001800,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.10배(보통, 시장내 상위 64%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.1028083028083029,17.812253106370758,64.30412371134021,보통,,,0,1,52.849581326782,79.93134412339744,55.9519408863782,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,32,LX홀딩스,383800,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.94배(보통, 시장내 상위 51%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.9416265563755719,8.330973904445404,50.644329896907216,보통,,,0,1,64.0592467611855,79.84701136002265,55.892907952015854,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,33,한국캐피탈,023760,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.89배(보통, 시장내 상위 44%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.8854632652396823,5.027250896451899,44.20103092783505,보통,,,0,1,54.017158721576074,79.13129011026149,55.39190307718304,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,34,태영건설,009410,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.67배(약함, 시장내 상위 24%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.6715635250700099,0.0,24.0979381443299,약함,,,0,1,55.67891720970871,78.77654545358334,55.143581817508334,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
