추천순위,결합순위,날짜,종목명,종목코드,시장,섹터그룹,종가,200일이평,200일선상단여부,RSI14,MACD히스토그램,거래량비율20일,20일돌파,최근EPS(DART),컨센서스EPS(스크래),향후예상EPS,EPS출처,모델EPS,정정가_기본,상승잠재(%),발휘지수,기술지수,종합지수,적자여부,최대비중(%),결합액션,포트비중(%),마켓레짐,레짐비중배수,투자사유약,주의사항
412,412,2026-05-09,LS에코에너지,229640,KS,전기장비,90100.0,42469.5,1,,2527.476576578214,1.034481484845675,0,1582.8891834642025,1518.0,1518.0,TRAILING_DART,1582.8891834642025,18994.67020157043,-78.91823507039908,0.0,90.0,45.0,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
413,413,2026-05-09,롯데관광개발,032350,KS,"호텔,레스토랑,레저",20100.0,19749.85,1,,75.26148430167808,0.7811516249947036,0,346.68499759187875,1065.0,1065.0,TRAILING_DART,346.68499759187875,4160.219971102545,-79.30238820346993,0.0,90.0,45.0,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
414,414,2026-05-09,디아이,003160,KS,반도체와반도체장비,33200.0,24322.7,1,,201.29947331036897,0.634866975932456,0,477.64271056537103,,525.4069816219081,TRAILING_DART,477.64271056537103,5731.712526784452,-82.7358056422155,0.0,90.0,45.0,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
415,415,2026-05-09,카카오페이,377300,KS,IT서비스,57000.0,56010.75,1,,462.67261462666266,0.8327687846902916,0,411.7767402043429,673.0,673.0,TRAILING_DART,411.7767402043429,4941.320882452115,-91.33101599569804,0.0,90.0,45.0,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
416,416,2026-05-09,네오셈,253590,KQ,반도체와반도체장비,17800.0,12480.45,1,,19.407688224463072,0.6980637753356578,0,121.77560436300998,,133.953164799311,TRAILING_DART,121.77560436300998,1461.3072523561198,-91.79040869462854,0.0,90.0,45.0,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
417,417,2026-05-09,한라캐스트,125490,KQ,자동차부품,18850.0,,0,,320.16084050768336,6.057506621207022,1,100.20487564746512,,110.22536321221163,TRAILING_DART,100.20487564746512,1202.4585077695815,-93.62090977310567,0.0,90.0,45.0,0,3.0,제외,0.0,NEUTRAL,1.0,20일돌파 | 거래량상승6.1x | MACD+,EPS스크래핑
418,418,2026-05-09,삼미금속,012210,KQ,기계,14870.0,9926.125,1,,83.45563884468054,0.5961581033671223,0,76.16069683091375,,83.77676651400513,TRAILING_DART,76.16069683091375,913.9283619709649,-93.85387786166129,0.0,90.0,45.0,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
419,419,2026-05-09,두산에너빌리티,034020,KS,기계,129600.0,83636.0,1,,1041.7332612966538,1.0406870343713952,0,320.2863634192387,512.0,512.0,TRAILING_DART,320.2863634192387,3843.436361030864,-97.03438552389593,0.0,90.0,45.0,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
420,420,2026-05-09,펨트론,168360,KQ,전자장비와기기,24150.0,18072.5,1,,-8.998737890829489,1.2821805448637158,0,-177.9468308953413,,-195.74151398487544,TRAILING_DART,-177.9468308953413,-2135.3619707440957,-108.84207855380579,0.0,90.0,45.0,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
421,421,2026-05-09,자람테크놀로지,389020,KQ,통신장비,55500.0,42318.0,1,,-6.279361781432272,1.052872431910747,0,-1030.3971874758656,,-1133.4369062234523,TRAILING_DART,-1030.3971874758656,-12364.766249710388,-122.2788581075863,0.0,90.0,45.0,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
422,422,2026-05-09,뉴로메카,348340,KQ,기계,65200.0,44600.5,1,,-8.956578897925553,1.6285239371423472,0,-1778.9097711231643,,-1956.8007482354808,TRAILING_DART,-1778.9097711231643,-21346.917253477972,-132.74067063416868,0.0,90.0,45.0,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | 거래량상승1.6x,EPS스크래핑
423,423,2026-05-09,유니테스트,086390,KQ,반도체와반도체장비,18430.0,16127.1,1,,14.256806828047388,0.6667963510093294,0,-1061.8720867378192,,-1168.0592954116012,TRAILING_DART,-1061.8720867378192,-12742.465040853831,-169.13979946203924,0.0,90.0,45.0,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
424,424,2026-05-09,하나투어,039130,KS,"호텔,레스토랑,레저",42250.0,47812.25,0,,41.8627995905828,0.7587756354120431,0,3104.705232405152,3711.0,3711.0,TRAILING_DART,3104.705232405152,37256.46278886183,-11.819022984942418,20.45244253764396,65.0,42.72622126882198,0,3.0,제외,0.0,NEUTRAL,1.0,MACD+,EPS스크래핑
425,425,2026-05-09,감성코퍼레이션,036620,KQ,"섬유,의류,신발,호화품",6060.0,5886.55,1,,-4.74843778544232,0.7255378152975714,0,391.3346343546282,517.0,517.0,TRAILING_DART,391.3346343546282,4696.015612255538,-22.507993197103325,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
426,426,2026-05-09,세아제강,306200,KS,철강,174000.0,133430.5,1,,1454.1042316591063,0.4333197690533902,0,10576.864998413426,16782.0,16782.0,TRAILING_DART,10576.864998413426,126922.37998096112,-27.056103459217752,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
427,427,2026-05-09,현대백화점,069960,KS,백화점과일반상점,112100.0,87431.0,1,,1747.048885692661,0.8247606961351335,0,6254.349664739375,11377.0,11377.0,TRAILING_DART,6254.349664739375,75052.19597687249,-33.048888513048624,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
428,428,2026-05-09,KG모빌리티,003620,KS,자동차,4180.0,3599.8,1,,-9.26790509856488,0.7427702740195652,0,230.1248183569315,,253.13730019262468,TRAILING_DART,230.1248183569315,2761.497820283178,-33.93545884490005,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
429,429,2026-05-09,NAVER,035420,KS,양방향미디어와서비스,215000.0,238453.75,0,,354.0776171600115,1.9304115997100968,0,11595.25484050195,13899.0,13899.0,TRAILING_DART,11595.25484050195,139143.0580860234,-35.28229856464028,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,거래량상승1.9x | MACD+,EPS스크래핑
430,430,2026-05-09,피엔티,137400,KQ,전기제품,56600.0,43165.5,1,,-156.9721875011246,0.5713382036793943,0,2934.368050530148,,3227.804855583164,TRAILING_DART,2934.368050530148,35212.416606361774,-37.78724981208167,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
431,431,2026-05-09,한국토지신탁,034830,KS,부동산,1545.0,1361.51,1,,-3.830245336801697,1.029318836284999,0,76.94603899738614,,84.64064289712476,TRAILING_DART,76.94603899738614,923.3524679686336,-40.23608621562242,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
432,432,2026-05-09,코미코,183300,KQ,반도체와반도체장비,149500.0,100833.5,1,,-1093.5643848970958,0.754527174066798,0,7383.571095733319,,8121.928205306652,TRAILING_DART,7383.571095733319,88602.85314879983,-40.733877492441586,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
433,433,2026-05-09,와이지-원,019210,KQ,기계,15350.0,7630.8,1,,-48.360913799272,0.6289534224011758,0,681.0041533615561,,749.1045686977118,TRAILING_DART,681.0041533615561,8172.049840338673,-46.76189029095327,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
434,434,2026-05-09,DSC인베스트먼트,241520,KQ,창업투자,15720.0,9421.7,1,,-34.85334281223436,0.3126713152529462,0,668.0718313909774,,734.8790145300752,TRAILING_DART,668.0718313909774,8016.861976691729,-49.002150275497904,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
435,435,2026-05-09,비에이치,090460,KS,전자장비와기기,32200.0,18917.0,1,,-488.46211428231845,0.5246292634296535,0,1205.7601516430368,2657.0,2657.0,TRAILING_DART,1205.7601516430368,14469.121819716442,-55.0648390692036,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
436,436,2026-05-09,싸이맥스,160980,KQ,반도체와반도체장비,37050.0,18333.4,1,,422.9087059136496,0.6357037100446422,0,1367.544243843715,,1504.2986682280866,TRAILING_DART,1367.544243843715,16410.530926124582,-55.707069025304776,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
437,437,2026-05-09,현대로템,064350,KS,우주항공과국방,223000.0,204807.5,1,,-459.138610843087,1.1033519935669138,0,7059.519988278054,8562.0,8562.0,TRAILING_DART,7059.519988278054,84714.23985933665,-62.011551632584464,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
438,438,2026-05-09,STX엔진,077970,KS,조선,55000.0,35873.75,1,,260.5031929842953,0.4347134680958859,0,1717.3484929023848,,1889.083342192624,TRAILING_DART,1717.3484929023848,20608.181914828616,-62.53057833667525,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
439,439,2026-05-09,달바글로벌,483650,KS,화장품,212000.0,165883.5,1,,-2042.8829066002872,0.8922392069524573,0,6378.543724798113,9622.0,9622.0,TRAILING_DART,6378.543724798113,76542.52469757735,-63.89503552001068,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
440,440,2026-05-09,전진건설로봇,079900,KS,기계,67300.0,52121.75,1,,-461.5544260552474,0.6042791254722841,0,2004.201589921429,,2204.621748913572,TRAILING_DART,2004.201589921429,24050.41907905715,-64.26386466707706,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
441,441,2026-05-09,그린리소스,402490,KQ,반도체와반도체장비,22650.0,10416.15,1,,-210.57900172171549,0.5257098593962733,0,635.3949078432242,,698.9343986275467,TRAILING_DART,635.3949078432242,7624.738894118691,-66.33669362420004,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
442,442,2026-05-09,한화엔진,082740,KS,조선,79400.0,47394.75,1,,1278.3727364047954,0.8776618986540017,0,2082.1974541800364,,2290.41719959804,TRAILING_DART,2082.1974541800364,24986.369450160437,-68.53102084362665,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
443,443,2026-05-09,SK증권,001510,KS,증권,5130.0,2105.315,1,,111.7395225927866,0.5467120906488366,0,124.09624558602272,,68.25293492476736,TRAILING_DART,124.09624558602272,1489.1549470322725,-70.97163845940989,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
444,444,2026-05-09,LG이노텍,011070,KS,전자장비와기기,624000.0,257267.0,1,,11748.086286061458,0.6755895202463682,0,14419.252847422376,26048.0,26048.0,TRAILING_DART,14419.252847422376,173031.0341690685,-72.27066760111082,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
445,445,2026-05-09,하나마이크론,067310,KQ,반도체와반도체장비,42800.0,25628.9,1,,450.8328969541426,0.4380659600216242,0,986.6739431374708,,1085.341337451218,TRAILING_DART,986.6739431374708,11840.08731764965,-72.33624458493072,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
446,446,2026-05-09,티씨케이,064760,KQ,반도체와반도체장비,299000.0,176357.0,1,,-1501.250281444216,0.4131774338069074,0,6252.806457153039,8972.0,8972.0,TRAILING_DART,6252.806457153039,75033.67748583647,-74.90512458667678,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
447,447,2026-05-09,엠케이전자,033160,KQ,반도체와반도체장비,28500.0,11380.0,1,,-347.4927120275793,0.6831755254191155,0,588.177879271442,,646.9956671985861,TRAILING_DART,588.177879271442,7058.134551257303,-75.2346156096235,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
448,448,2026-05-09,HD현대에너지솔루션,322000,KS,에너지장비및서비스,197200.0,77981.5,1,,-101.5704214276011,0.3113542772088078,0,3721.132036517857,6027.0,6027.0,TRAILING_DART,3721.132036517857,44653.58443821428,-77.35619450394813,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
449,449,2026-05-09,삼화콘덴서,001820,KS,전기제품,66000.0,37797.5,1,,-266.3278027671927,0.4426102097253267,0,1212.931936026936,,1334.2251296296297,TRAILING_DART,1212.931936026936,14555.183232323232,-77.94669207223752,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
450,450,2026-05-09,샘씨엔에스,252990,KQ,반도체와반도체장비,13650.0,7881.225,1,,27.002436485968477,0.7247753989040877,0,250.1409859120103,,275.15508450321136,TRAILING_DART,250.1409859120103,3001.6918309441235,-78.00958365608702,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
451,451,2026-05-09,HPSP,403870,KQ,반도체와반도체장비,53900.0,35753.75,1,,533.4455222938427,0.4420396590345478,0,882.8945995868772,1271.0,1271.0,TRAILING_DART,882.8945995868772,10594.735195042527,-80.34371948971702,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
452,452,2026-05-09,파크시스템스,140860,KQ,전자장비와기기,305500.0,253767.5,1,,3840.690442535839,0.8683223155261748,0,4926.823154137937,7798.0,7798.0,TRAILING_DART,4926.823154137937,59121.87784965525,-80.64750315886899,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
453,453,2026-05-09,신세계,004170,KS,백화점과일반상점,428500.0,254027.0,1,,3525.93563063434,0.8062172031541965,0,6839.837304758903,26485.0,26485.0,TRAILING_DART,6839.837304758903,82078.04765710683,-80.84526309052349,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
454,454,2026-05-09,상아프론테크,089980,KQ,전자장비와기기,26550.0,19115.4,1,,-133.5634168598085,0.5883619422081124,0,422.4861748709444,,464.7347923580389,TRAILING_DART,422.4861748709444,5069.8340984513325,-80.90457966684997,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
455,455,2026-05-09,이수페타시스,007660,KS,전자장비와기기,141100.0,102994.75,1,,-425.8022987994318,0.6536751685449528,0,2186.136344768904,3578.0,3578.0,TRAILING_DART,2186.136344768904,26233.63613722685,-81.40777027836509,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
456,456,2026-05-09,HD현대일렉트릭,267260,KS,전기장비,1403000.0,793772.5,1,,24613.26823911321,0.9901192560212728,0,20301.646477729784,27050.0,27050.0,TRAILING_DART,20301.646477729784,243619.75773275743,-82.63579773822114,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
457,457,2026-05-09,RFHIC,218410,KQ,통신장비,99700.0,45565.25,1,,-568.3439297515288,0.8251152838363033,0,1337.1457800084825,1657.0,1657.0,TRAILING_DART,1337.1457800084825,16045.749360101789,-83.90596854553482,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
458,458,2026-05-09,LIG디펜스앤에어로스페이스,079550,KS,우주항공과국방,840000.0,564130.0,1,,-18935.25571029269,1.1269799243455003,0,10794.524381636364,17024.0,17024.0,TRAILING_DART,10794.524381636364,129534.29257963636,-84.57925088337662,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
459,459,2026-05-09,효성중공업,298040,KS,전기장비,4398000.0,2054365.0,1,,110513.37954719596,0.982354977685712,0,53926.22440948344,85605.0,85605.0,TRAILING_DART,53926.22440948344,647114.6929138013,-85.28615977913138,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
460,460,2026-05-09,POSCO홀딩스,005490,KS,철강,525000.0,330457.5,1,,11866.424321764498,0.7957929511404549,0,6365.393138701126,22435.0,22435.0,TRAILING_DART,6365.393138701126,76384.71766441352,-85.45052996868314,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
461,461,2026-05-09,에이치브이엠,295310,KQ,비철금속,89900.0,52965.0,1,,-234.17363893898204,0.9692528882363431,0,1048.5596299283022,,1153.4155929211329,TRAILING_DART,1048.5596299283022,12582.715559139626,-86.00365343810942,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
462,462,2026-05-09,동국제강,460860,KS,철강,14490.0,9422.95,1,,192.61607553133445,0.3973711277366438,0,165.93795865696467,562.0,562.0,TRAILING_DART,165.93795865696467,1991.255503883576,-86.25772599114164,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
463,463,2026-05-09,씨어스,458870,KQ,건강관리기술,41200.0,34932.00000976562,1,,-432.9967677433161,1.64325851962167,0,421.5892841884889,1141.0,1141.0,TRAILING_DART,421.5892841884889,5059.071410261867,-87.72070046052944,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | 거래량상승1.6x,EPS스크래핑
464,464,2026-05-09,HD건설기계,267270,KS,기계,185100.0,113423.5,1,,-705.3577838424335,0.7086620393816425,0,1814.20521373629,9801.0,9801.0,TRAILING_DART,1814.20521373629,21770.46256483548,-88.2385399433628,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
465,465,2026-05-09,대주전자재료,078600,KQ,전자장비와기기,149900.0,86252.0,1,,-1109.086300265315,0.4721074813141779,0,1345.9090121956128,1950.0,1950.0,TRAILING_DART,1345.9090121956128,16150.908146347354,-89.22554493239002,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
466,466,2026-05-09,두산,000150,KS,복합기업,1735000.0,878790.0,1,,25465.09912376228,0.9123410090255512,0,15407.777095419337,19872.0,19872.0,TRAILING_DART,15407.777095419337,184893.32514503202,-89.3433241991336,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
467,467,2026-05-09,한중엔시에스,107640,KQ,전기장비,62600.0,45804.75,1,,-351.87249505626005,0.2646637891320771,0,538.916831606057,,592.8085147666628,TRAILING_DART,538.916831606057,6467.001979272684,-89.66932591170497,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
468,468,2026-05-09,신세계인터내셔날,031430,KS,"섬유,의류,신발,호화품",14840.0,11450.95,1,,-12.7681639639095,0.9685310462614688,0,117.74988149545533,1074.0,1074.0,TRAILING_DART,117.74988149545533,1412.998577945464,-90.47844624025969,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
469,469,2026-05-09,대덕전자,353200,KS,전자장비와기기,123200.0,50009.15,1,,1398.580399513039,0.4123929941948243,0,963.3405496193864,3113.0,3113.0,TRAILING_DART,963.3405496193864,11560.086595432636,-90.61681282838259,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
470,470,2026-05-09,LS ELECTRIC,010120,KS,전기장비,313000.0,107693.5,1,,9924.519155208509,0.8980065133856476,0,1895.0448878133327,3040.0,3040.0,TRAILING_DART,1895.0448878133327,22740.53865375999,-92.73465218729713,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
471,471,2026-05-09,한미반도체,042700,KS,반도체와반도체장비,390000.0,170961.5,1,,8155.163138072097,0.6224873936956286,0,2245.3321653576354,,2469.865381893399,TRAILING_DART,2245.3321653576354,26943.985984291627,-93.09128564505342,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
472,472,2026-05-09,상신이디피,091580,KQ,전기제품,26500.0,14270.35,1,,-246.05634457644783,0.3326501386055425,0,150.92915865202994,,166.02207451723294,TRAILING_DART,150.92915865202994,1811.1499038243592,-93.16547206104016,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
473,473,2026-05-09,태웅,044490,KQ,에너지장비및서비스,52000.0,35582.0,1,,-31.93450857053631,0.5057622709318591,0,270.6256578509701,,297.6882236360671,TRAILING_DART,270.6256578509701,3247.5078942116406,-93.75479251113146,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
474,474,2026-05-09,후성,093370,KS,화학,13210.0,7691.225,1,,-127.2967811000135,0.1862910224710966,0,65.5276775429249,,72.08044529721741,TRAILING_DART,65.5276775429249,786.3321305150989,-94.04744791434445,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
475,475,2026-05-09,아주IB투자,027360,KQ,창업투자,15750.0,4430.43,1,,-133.9276062949707,0.3003136121447934,0,68.66347466778889,,75.52982213456778,TRAILING_DART,68.66347466778889,823.9616960134667,-94.76849716816847,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
476,476,2026-05-09,에코프로머티,450080,KS,전기제품,80100.0,60871.0,1,,-342.5890851654044,0.7101219538145932,0,341.6123018697297,,375.7735320567027,TRAILING_DART,341.6123018697297,4099.347622436757,-94.88221270607147,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
477,477,2026-05-09,케어젠,214370,KQ,건강관리업체및서비스,97200.0,79118.75,1,,86.3927630441097,0.5621596303671859,0,374.1701557293121,,411.58717130224335,TRAILING_DART,374.1701557293121,4490.041868751745,-95.38061536136652,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
478,478,2026-05-09,LS마린솔루션,060370,KQ,건설,46350.0,28603.5,1,,1359.979749140724,0.7330506418429175,0,159.96383638124988,251.0,251.0,TRAILING_DART,159.96383638124988,1919.5660365749986,-95.85854145291263,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
479,479,2026-05-09,나노신소재,121600,KQ,화학,80900.0,60191.75,1,,-665.6157166931462,0.4924578959263676,0,133.89192765881722,,147.28112042469897,TRAILING_DART,133.89192765881722,1606.7031319058067,-98.01396399022768,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
480,480,2026-05-09,포스코퓨처엠,003670,KS,화학,290000.0,193447.0,1,,4548.63390642979,0.7487612281429501,0,410.6064444784725,313.0,313.0,TRAILING_DART,410.6064444784725,4927.27733374167,-98.30093885043391,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
481,481,2026-05-09,현대제철,004020,KS,철강,42900.0,34277.75,1,,-15.027971639577116,0.8180287041814638,0,10.408811533462822,2060.0,2060.0,TRAILING_DART,10.408811533462822,124.90573840155386,-99.7088444326304,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
482,482,2026-05-09,이수스페셜티케미컬,457190,KS,화학,115000.0,70156.25,1,,-762.8882970817012,0.454402197368087,0,25.4649809562713,,28.01147905189844,TRAILING_DART,25.4649809562713,305.5797714752556,-99.73427845958673,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
483,483,2026-05-09,두산밥캣,241560,KS,기계,74900.0,59833.5,1,,-135.60829618052776,0.6212736610186446,0,2.951289519343403,5316.0,5316.0,TRAILING_DART,2.951289519343403,35.415474232120836,-99.95271632278757,0.0,85.0,42.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
484,484,2026-05-09,코스모신소재,005070,KS,화학,61900.0,48923.25,1,,-39.74367865270688,0.5679366216807994,0,-15.741605634466874,,-17.31576619791356,TRAILING_DART,-15.741605634466874,-188.8992676136025,-100.30516844525623,0.0,85.0,42.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
485,485,2026-05-09,LIG아큐버,073490,KQ,통신장비,51200.0,28300.6,1,,-267.10433127373653,0.453104747328417,0,-157.62488601163147,,-173.38737461279464,TRAILING_DART,-157.62488601163147,-1891.4986321395777,-103.69433326589761,0.0,85.0,42.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
486,486,2026-05-09,국일제지,078130,KQ,종이와목재,436.0,416.95821166992187,1,,-0.692690300594883,0.0,0,-1.6469018077341553,,-1.8115919885075709,TRAILING_DART,-1.6469018077341553,-19.762821692809865,-104.5327572689931,0.0,85.0,42.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
487,487,2026-05-09,비나텍,126340,KQ,전기장비,182200.0,78251.29607421876,1,,5748.361664824472,0.7389623734109665,0,-979.5357154056092,,-1077.48928694617,TRAILING_DART,-979.5357154056092,-11754.42858486731,-106.45138780728173,0.0,85.0,42.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
488,488,2026-05-09,애경케미칼,161000,KS,화학,15320.0,11099.05,1,,-264.7268020256115,0.4592728899834074,0,-101.38283422896176,,-111.52111765185794,TRAILING_DART,-101.38283422896176,-1216.594010747541,-107.94121416937037,0.0,85.0,42.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
489,489,2026-05-09,토모큐브,475960,KQ,생명과학도구및서비스,53900.0,46523.0,1,,201.8626575884831,1.9326490938355736,0,-359.40475947813667,,-395.3452354259504,TRAILING_DART,-359.40475947813667,-4312.85711373764,-108.00159019246315,0.0,85.0,42.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | 거래량상승1.9x | MACD+,EPS스크래핑
490,490,2026-05-09,인텍플러스,064290,KQ,반도체와반도체장비,30700.0,15764.1,1,,-114.81810846121608,0.5028662059589895,0,-258.0008163892275,,-283.8008980281503,TRAILING_DART,-258.0008163892275,-3096.00979667073,-110.08472246472549,0.0,85.0,42.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
491,491,2026-05-09,삼성SDI,006400,KS,전기제품,678000.0,324631.5,1,,3501.4490593048395,0.4888666253949895,0,-7257.821081948583,1135.0,1135.0,TRAILING_DART,-7257.821081948583,-87093.852983383,-112.84570102999749,0.0,85.0,42.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
