report_date,ticker,name,market,combined_action,signal_score,signal_weight_pct,forward_horizon_days,current_trade_date,current_close,future_close,gross_return_pct,net_return_pct,cost_bps,is_signal
2026-04-25,036530,SNT홀딩스,KS,진입대기,75.62398207845901,1.8,2,2026-04-24,63800.0,63000.0,-1.253918495297801,-1.5539184952978011,15.0,1
2026-04-25,005389,현대차3우B,KS,진입대기,74.66581800296983,1.8,1,2026-04-24,238500.0,242000.0,1.467505241090139,1.167505241090139,15.0,1
2026-04-25,005389,현대차3우B,KS,진입대기,74.66581800296983,1.8,2,2026-04-24,238500.0,250000.0,4.8218029350104885,4.521802935010489,15.0,1
2026-04-25,073240,금호타이어,KS,진입대기,74.66332137892007,1.8,1,2026-04-24,6080.0,6110.0,0.49342105263157077,0.19342105263157078,15.0,1
2026-04-25,073240,금호타이어,KS,진입대기,74.66332137892007,1.8,2,2026-04-24,6080.0,6120.0,0.6578947368421018,0.35789473684210177,15.0,1
2026-04-25,000370,한화손해보험,KS,진입대기,74.32383229580792,1.8,1,2026-04-24,6710.0,6670.0,-0.5961251862891204,-0.8961251862891204,15.0,1
2026-04-25,000370,한화손해보험,KS,진입대기,74.32383229580792,1.8,2,2026-04-24,6710.0,6760.0,0.7451564828613977,0.4451564828613977,15.0,1
2026-04-25,035600,KG이니시스,KQ,진입대기,73.7434033694027,1.8,1,2026-04-24,11250.0,11380.0,1.1555555555555541,0.7555555555555541,20.0,1
2026-04-25,035600,KG이니시스,KQ,진입대기,73.7434033694027,1.8,2,2026-04-24,11250.0,11470.0,1.9555555555555548,1.555555555555555,20.0,1
2026-04-25,138930,BNK금융지주,KS,진입대기,73.73704562147273,1.8,1,2026-04-24,19000.0,18740.0,-1.3684210526315743,-1.6684210526315744,15.0,1
2026-04-25,138930,BNK금융지주,KS,진입대기,73.73704562147273,1.8,2,2026-04-24,19000.0,18860.0,-0.736842105263158,-1.036842105263158,15.0,1
2026-04-25,025540,한국단자,KS,진입대기,73.62464363971026,1.8,1,2026-04-24,85400.0,85900.0,0.5854800936768045,0.28548009367680455,15.0,1
2026-04-25,025540,한국단자,KS,진입대기,73.62464363971026,1.8,2,2026-04-24,85400.0,89300.0,4.566744730679151,4.266744730679151,15.0,1
2026-04-25,003380,하림지주,KQ,진입대기,73.6012219964928,1.8,1,2026-04-24,13480.0,13440.0,-0.29673590504450953,-0.6967359050445096,20.0,1
2026-04-25,003380,하림지주,KQ,진입대기,73.6012219964928,1.8,2,2026-04-24,13480.0,13190.0,-2.1513353115726996,-2.5513353115726995,20.0,1
2026-04-25,009900,명신산업,KS,진입대기,73.53471682085569,1.8,1,2026-04-24,12000.0,14700.0,22.500000000000007,22.200000000000006,15.0,1
2026-04-25,009900,명신산업,KS,진입대기,73.53471682085569,1.8,2,2026-04-24,12000.0,13530.0,12.749999999999995,12.449999999999994,15.0,1
2026-04-25,005387,현대차2우B,KS,진입대기,72.3849039852837,1.8,1,2026-04-24,245000.0,250000.0,2.0408163265306145,1.7408163265306145,15.0,1
2026-04-25,005387,현대차2우B,KS,진입대기,72.3849039852837,1.8,2,2026-04-24,245000.0,260000.0,6.1224489795918435,5.822448979591844,15.0,1
2026-04-25,126720,수산인더스트리,KS,진입대기,72.31859956756747,1.8,1,2026-04-24,33800.0,33900.0,0.2958579881656709,-0.004142011834329107,15.0,1
2026-04-25,126720,수산인더스트리,KS,진입대기,72.31859956756747,1.8,2,2026-04-24,33800.0,33750.0,-0.14792899408283544,-0.44792899408283543,15.0,1
2026-04-25,002350,넥센타이어,KS,진입대기,72.18254698053006,1.8,1,2026-04-24,7610.0,7730.0,1.5768725361366531,1.276872536136653,15.0,1
2026-04-25,002350,넥센타이어,KS,진입대기,72.18254698053006,1.8,2,2026-04-24,7610.0,7720.0,1.4454664914586024,1.1454664914586024,15.0,1
2026-04-25,001450,현대해상,KS,진입대기,71.69258252169402,1.8,1,2026-04-24,30550.0,30500.0,-0.16366612111292644,-0.46366612111292643,15.0,1
2026-04-25,001450,현대해상,KS,진입대기,71.69258252169402,1.8,2,2026-04-24,30550.0,30850.0,0.9819967266775809,0.6819967266775808,15.0,1
2026-04-25,002790,아모레퍼시픽홀딩스,KS,진입대기,71.49849723975439,1.8,1,2026-04-24,30100.0,30650.0,1.82724252491695,1.52724252491695,15.0,1
