date,name,ticker,market,sector_group,close,ma20,ma60,ma120,ma200,above_ma200,RSI14,macd_hist,volume_ratio_20d,breakout_20d_high,return_5d,return_20d,trailing_eps_dart,consensus_eps_scrape,forward_eps_auto,source_primary,eps_source_used,manual_forward_eps,expected_eps,pe_now,fair_price_base,upside_base_pct,valuation_score,technical_score,market_regime,regime_weight_multiplier
2026-05-09,HD현대중공업,329180,KS,조선,658000.0,590825.0,559258.3333333334,561837.5,535717.5,1,74.88653555219365,7622.968954583404,1.1362887171223366,0,-4.637681159420293,35.81011351909184,13485.785488879346,25210.0,25210.0,DART|DAILY_DISC,TRAILING_DART,,13485.785488879346,48.79211526407566,161829.42586655216,-75.40586233031122,0.0,90.0,NEUTRAL,1.0
2026-05-09,삼성전기,009150,KS,전자장비와기기,914000.0,747200.0,523766.6666666667,392441.6666666667,307578.5,1,84.98727735368956,9925.606764537035,0.699027785365077,1,10.519951632406288,77.82101167315174,9786.495465668211,14602.0,14602.0,DART|DAILY_DISC,TRAILING_DART,,9786.495465668211,93.39400434061236,117437.94558801854,-87.15120945426493,0.0,95.0,NEUTRAL,1.0
2026-05-09,삼성생명,032830,KS,생명보험,295000.0,256675.0,230858.33333333334,196966.66666666666,176295.0,1,68.5,4283.564917987758,0.8953896863045071,0,17.06349206349207,23.689727463312373,12257.575,12321.0,12321.0,DART,TRAILING_DART,,12257.575,24.066750560367772,147090.90000000002,-50.13867796610169,0.0,95.0,NEUTRAL,1.0
2026-05-09,삼성물산,028260,KS,복합기업,422500.0,319550.0,303558.3333333333,280225.0,242340.0,1,82.63305322128852,11822.046092387303,1.8724004425156502,1,36.95299837925445,36.731391585760505,24090.01117695868,15388.0,15388.0,DART,TRAILING_DART,,24090.01117695868,17.53838953815462,289080.13412350416,-31.578666479643992,0.0,100.0,NEUTRAL,1.0
2026-05-09,신한지주,055550,KS,은행,98000.0,99060.0,96058.33333333333,87847.5,80623.5,1,39.784946236559136,-403.51177048106047,1.1606870094448811,0,-2.0000000000000018,1.3443640124095158,10712.045264448756,11394.0,11394.0,DART|DAILY_DISC,TRAILING_DART,,10712.045264448756,9.148579713833303,128544.54317338507,31.167901197331705,100.0,75.0,NEUTRAL,1.0
2026-05-09,셀트리온,068270,KS,제약,198400.0,202520.0,210531.66666666666,203213.33333333334,191777.0,1,38.00904977375566,-402.784702419101,1.2297456810796439,0,-2.7450980392156876,-1.7821782178217838,4647.615893683153,6378.0,6378.0,DART|DAILY_DISC,TRAILING_DART,,4647.615893683153,42.68855355918225,55771.390724197845,-71.88941999788415,0.0,70.0,NEUTRAL,1.0
2026-05-09,삼성SDI,006400,KS,전기제품,678000.0,599075.0,470491.6666666667,391112.5,324631.5,1,77.9020979020979,3501.4490593048395,0.4888666253949895,0,-4.7752808988763995,43.796394485684,-7257.821081948583,1135.0,1135.0,DART|DAILY_DISC,TRAILING_DART,,-7257.821081948583,-93.41646650484394,-87093.852983383,-112.84570102999749,0.0,85.0,NEUTRAL,1.0
2026-05-09,한화오션,042660,KS,조선,126100.0,129685.0,129810.0,127345.0,120658.75,1,37.16814159292036,-407.07180657045706,0.8539608904162936,0,-4.686318972033254,-1.2529365700861383,4066.145810218727,4475.0,4475.0,DART|DAILY_DISC,TRAILING_DART,,4066.145810218727,31.01216874296419,48793.74972262472,-61.30551171877501,0.0,65.0,NEUTRAL,1.0
2026-05-09,HD현대일렉트릭,267260,KS,전기장비,1403000.0,1172400.0,1024150.0,931425.0,793772.5,1,78.29181494661921,24613.26823911321,0.9901192560212729,0,11.349206349206353,43.16326530612245,20301.646477729784,27050.0,27050.0,DART|DAILY_DISC,TRAILING_DART,,20301.646477729784,69.10769535559804,243619.75773275743,-82.63579773822114,0.0,85.0,NEUTRAL,1.0
2026-05-09,미래에셋증권,006800,KS,증권,79600.0,70360.0,66342.5009765625,46617.81357421875,36336.296875,1,61.82336182336183,1129.7264173338483,1.220036402432714,0,17.577548005908426,17.577548005908426,2828.823607287122,3466.0,3466.0,DART|DAILY_DISC,TRAILING_DART,,2828.823607287122,28.138905442866204,33945.88328744546,-57.35441798059615,0.0,100.0,NEUTRAL,1.0
2026-05-09,현대모비스,012330,KS,자동차부품,509000.0,430825.0,425541.6666666667,399787.5,361235.0,1,69.71153846153845,5154.987462263287,4.480628807632604,1,15.945330296127569,25.06142506142506,40390.51770409755,47937.0,47937.0,DART|DAILY_DISC,TRAILING_DART,,40390.51770409755,12.601967712544642,484686.21244917053,-4.776775550261192,38.05806112434702,100.0,NEUTRAL,1.0
2026-05-09,고려아연,010130,KS,비철금속,1559000.0,1637400.0,1649733.3333333333,1521325.0,1285215.0,1,37.43016759776536,-7184.025585546398,0.8175169942820683,0,-2.8054862842892714,-1.6403785488959044,36901.76213513276,65142.0,65142.0,DART|DAILY_DISC,TRAILING_DART,,36901.76213513276,42.24730500107298,442821.1456215931,-71.59582131997479,0.0,65.0,NEUTRAL,1.0
