ticker,market,data_source,row_count,latest_trade_date,stale_flag,latest_close
456010,KQ,yfinance,245,20260508,0,22800.0
456040,KS,yfinance,245,20260508,0,134300.0
457190,KS,yfinance,245,20260508,0,115000.0
459510,KQ,yfinance,245,20260508,0,31500.0
460860,KS,yfinance,245,20260508,0,14490.0
460930,KQ,yfinance,245,20260508,0,19200.0
462870,KS,yfinance,245,20260508,0,31150.0
464080,KQ,yfinance,245,20260508,0,17270.0
472850,KQ,yfinance,245,20260508,0,5400.0
475150,KS,yfinance,245,20260508,0,51100.0
475960,KQ,yfinance,245,20260508,0,53900.0
476060,KQ,yfinance,245,20260508,0,20400.0
482630,KQ,yfinance,245,20260508,0,18510.0
900290,KQ,yfinance,245,20260508,0,3750.0
950160,KQ,yfinance,245,20260508,0,127800.0
000070,KS,yfinance,244,20260508,0,65400.0
000080,KS,yfinance,244,20260508,0,17070.0
000100,KS,yfinance,244,20260508,0,86600.0
000120,KS,yfinance,244,20260508,0,100600.0
000150,KS,yfinance,244,20260508,0,1735000.0
000157,KS,yfinance,244,20260508,0,602000.0
000210,KS,yfinance,244,20260508,0,64000.0
000240,KS,yfinance,244,20260508,0,25100.0
000270,KS,yfinance,244,20260508,0,164500.0
000370,KS,yfinance,244,20260508,0,6630.0
000400,KS,yfinance,244,20260508,0,2065.0
000500,KS,yfinance,244,20260508,0,477000.0
000640,KS,yfinance,244,20260508,0,95900.0
000660,KS,yfinance,244,20260508,0,1686000.0
000670,KS,yfinance,244,20260508,0,66700.0
000720,KS,yfinance,244,20260508,0,164000.0
000810,KS,yfinance,244,20260508,0,499000.0
000880,KS,yfinance,244,20260508,0,141300.0
00088K,KS,yfinance,244,20260508,0,50600.0
000990,KS,yfinance,244,20260508,0,168100.0
001040,KS,yfinance,244,20260508,0,222000.0
00104K,KS,yfinance,244,20260508,0,192400.0
001060,KS,yfinance,244,20260508,0,30450.0
001120,KS,yfinance,244,20260508,0,47700.0
001200,KS,yfinance,244,20260508,0,6170.0
001270,KS,yfinance,244,20260508,0,74700.0
001390,KS,yfinance,244,20260508,0,6110.0
001430,KS,yfinance,244,20260508,0,74000.0
001440,KS,yfinance,244,20260508,0,72300.0
001450,KS,yfinance,244,20260508,0,31050.0
001500,KS,yfinance,244,20260508,0,12220.0
001510,KS,yfinance,244,20260508,0,5130.0
001530,KS,yfinance,244,20260508,0,27450.0
001680,KS,yfinance,244,20260508,0,20150.0
001720,KS,yfinance,244,20260508,0,201000.0
001740,KS,yfinance,244,20260508,0,6730.0
001800,KS,yfinance,244,20260508,0,24450.0
001820,KS,yfinance,244,20260508,0,66000.0
001940,KS,yfinance,244,20260508,0,24950.0
002020,KS,yfinance,244,20260508,0,83600.0
002030,KS,yfinance,244,20260508,0,248000.0
002240,KS,yfinance,244,20260508,0,24400.0
002350,KS,yfinance,244,20260508,0,7220.0
002380,KS,yfinance,244,20260508,0,606000.0
002710,KS,yfinance,244,20260508,0,18970.0
002790,KS,yfinance,244,20260508,0,27250.0
002840,KS,yfinance,244,20260508,0,144600.0
002960,KS,yfinance,244,20260508,0,482000.0
003000,KS,yfinance,244,20260508,0,5980.0
003030,KS,yfinance,244,20260508,0,205000.0
003090,KS,yfinance,244,20260508,0,22200.0
003160,KS,yfinance,244,20260508,0,33200.0
003230,KS,yfinance,244,20260508,0,1360000.0
003240,KS,yfinance,244,20260508,0,1123000.0
003280,KS,yfinance,244,20260508,0,2685.0
003300,KS,yfinance,244,20260508,0,17960.0
003470,KS,yfinance,244,20260508,0,7170.0
003490,KS,yfinance,244,20260508,0,27050.0
003530,KS,yfinance,244,20260508,0,8550.0
003540,KS,yfinance,244,20260508,0,39300.0
003550,KS,yfinance,244,20260508,0,108900.0
003570,KS,yfinance,244,20260508,0,52700.0
003620,KS,yfinance,244,20260508,0,4180.0
003670,KS,yfinance,244,20260508,0,290000.0
003690,KS,yfinance,244,20260508,0,12110.0
003850,KS,yfinance,244,20260508,0,9620.0
004000,KS,yfinance,244,20260508,0,62600.0
004020,KS,yfinance,244,20260508,0,42900.0
004170,KS,yfinance,244,20260508,0,428500.0
004370,KS,yfinance,244,20260508,0,377500.0
004490,KS,yfinance,244,20260508,0,64400.0
004690,KS,yfinance,244,20260508,0,145400.0
004700,KS,yfinance,244,20260508,0,67300.0
004800,KS,yfinance,244,20260508,0,263000.0
004990,KS,yfinance,244,20260508,0,29250.0
005070,KS,yfinance,244,20260508,0,61900.0
005090,KS,yfinance,244,20260508,0,61800.0
005180,KS,yfinance,244,20260508,0,72900.0
005250,KS,yfinance,244,20260508,0,13500.0
005300,KS,yfinance,244,20260508,0,119400.0
005380,KS,yfinance,244,20260508,0,613000.0
005387,KS,yfinance,244,20260508,0,271500.0
005389,KS,yfinance,244,20260508,0,260500.0
005420,KS,yfinance,244,20260508,0,18000.0
005440,KS,yfinance,244,20260508,0,14880.0
005490,KS,yfinance,244,20260508,0,525000.0
005610,KS,yfinance,244,20260508,0,47750.0
005690,KS,yfinance,244,20260508,0,19320.0
005810,KS,yfinance,244,20260508,0,43600.0
005830,KS,yfinance,244,20260508,0,164600.0
005850,KS,yfinance,244,20260508,0,68300.0
005880,KS,yfinance,244,20260508,0,2545.0
005930,KS,yfinance,244,20260508,0,268500.0
005940,KS,yfinance,244,20260508,0,36600.0
006040,KS,yfinance,244,20260508,0,39100.0
006110,KS,yfinance,244,20260508,0,72900.0
006120,KS,yfinance,244,20260508,0,59100.0
006220,KS,yfinance,244,20260508,0,12240.0
006260,KS,yfinance,244,20260508,0,543000.0
006280,KS,yfinance,244,20260508,0,138100.0
006340,KS,yfinance,244,20260508,0,18010.0
006360,KS,yfinance,244,20260508,0,37350.0
006400,KS,yfinance,244,20260508,0,678000.0
006650,KS,yfinance,244,20260508,0,172200.0
006800,KS,yfinance,244,20260508,0,79600.0
00680K,KS,yfinance,244,20260508,0,22900.0
007070,KS,yfinance,244,20260508,0,25800.0
007310,KS,yfinance,244,20260508,0,360000.0
007340,KS,yfinance,244,20260508,0,51100.0
007660,KS,yfinance,244,20260508,0,141100.0
007690,KS,yfinance,244,20260508,0,38750.0
007700,KS,yfinance,244,20260508,0,20500.0
007810,KS,yfinance,244,20260508,0,102200.0
008060,KS,yfinance,244,20260508,0,19620.0
008730,KS,yfinance,244,20260508,0,24300.0
008770,KS,yfinance,244,20260508,0,64200.0
008930,KS,yfinance,244,20260508,0,37100.0
009150,KS,yfinance,244,20260508,0,914000.0
009240,KS,yfinance,244,20260508,0,39700.0
009290,KS,yfinance,244,20260508,0,8030.0
009410,KS,yfinance,244,20260508,0,1961.0
009420,KS,yfinance,244,20260508,0,44050.0
009450,KS,yfinance,244,20260508,0,73000.0
009540,KS,yfinance,244,20260508,0,452000.0
009830,KS,yfinance,244,20260508,0,47300.0
009900,KS,yfinance,244,20260508,0,12800.0
009970,KS,yfinance,244,20260508,0,209000.0
010060,KS,yfinance,244,20260508,0,318500.0
010120,KS,yfinance,244,20260508,0,313000.0
010130,KS,yfinance,244,20260508,0,1559000.0
010140,KS,yfinance,244,20260508,0,31950.0
010690,KS,yfinance,244,20260508,0,12890.0
010780,KS,yfinance,244,20260508,0,24800.0
010820,KS,yfinance,244,20260508,0,12990.0
010950,KS,yfinance,244,20260508,0,116800.0
011070,KS,yfinance,244,20260508,0,624000.0
011170,KS,yfinance,244,20260508,0,99900.0
011200,KS,yfinance,244,20260508,0,20600.0
011210,KS,yfinance,244,20260508,0,90500.0
011780,KS,yfinance,244,20260508,0,150800.0
011790,KS,yfinance,244,20260508,0,159900.0
012210,KQ,yfinance,244,20260508,0,14870.0
