trade_date,ticker,open,high,low,close,adj_close,volume,value_traded,data_source,market,stale_flag
20250519,000660,203000.0,203000.0,197500.0,199400.0,198245.375,2482673,495044996200.0,yfinance,KS,1
20250520,000660,202500.0,208000.0,201500.0,202000.0,200830.328125,2820546,569750292000.0,yfinance,KS,1
20250521,000660,204500.0,205000.0,199900.0,200500.0,199339.0,1721760,345212880000.0,yfinance,KS,1
20250522,000660,199900.0,201500.0,196500.0,196900.0,195759.84375,1988587,391552780300.0,yfinance,KS,1
20250523,000660,199900.0,201500.0,198700.0,200000.0,198841.90625,1538701,307740200000.0,yfinance,KS,1
20250526,000660,200000.0,203500.0,196900.0,203000.0,201824.53125,1459997,296379391000.0,yfinance,KS,1
20250527,000660,200500.0,203500.0,200000.0,202500.0,201327.4375,1424916,288545490000.0,yfinance,KS,1
20250528,000660,206500.0,209500.0,206000.0,208000.0,206795.5625,3161188,657527104000.0,yfinance,KS,1
20250529,000660,214500.0,214500.0,207500.0,212000.0,211153.109375,3827689,811470068000.0,yfinance,KS,1
20250530,000660,210000.0,210000.0,203000.0,204500.0,203683.0625,4826628,987045426000.0,yfinance,KS,1
20250602,000660,205000.0,208500.0,203000.0,207500.0,206671.078125,1775752,368468540000.0,yfinance,KS,1
20250604,000660,218000.0,223000.0,216500.0,217500.0,216631.125,5108674,1111136595000.0,yfinance,KS,1
20250605,000660,225500.0,230000.0,222000.0,224500.0,223603.15625,5768506,1295029597000.0,yfinance,KS,1
20250609,000660,233000.0,233500.0,228000.0,229000.0,228085.1875,3666084,839533236000.0,yfinance,KS,1
20250610,000660,231000.0,232500.0,227500.0,230500.0,229579.1875,3718655,857149977500.0,yfinance,KS,1
20250611,000660,236000.0,241000.0,235000.0,240000.0,239041.234375,4230421,1015301040000.0,yfinance,KS,1
20250612,000660,242500.0,246500.0,235000.0,235500.0,234559.21875,4994238,1176143049000.0,yfinance,KS,1
20250613,000660,240500.0,243000.0,233750.0,235500.0,234559.21875,4100610,965693655000.0,yfinance,KS,1
20250616,000660,238000.0,248500.0,238000.0,248000.0,247009.28125,3760740,932663520000.0,yfinance,KS,1
20250617,000660,253000.0,260000.0,248000.0,249000.0,248005.296875,5044669,1256122581000.0,yfinance,KS,1
20250618,000660,245500.0,252000.0,245000.0,246500.0,245515.28125,4081001,1005966746500.0,yfinance,KS,1
20250619,000660,247000.0,250000.0,242000.0,246000.0,245017.265625,2317796,570177816000.0,yfinance,KS,1
20250620,000660,249000.0,257000.0,247500.0,257000.0,255973.34375,3597877,924654389000.0,yfinance,KS,1
20250623,000660,252500.0,263000.0,248500.0,259500.0,258463.34375,3398736,881971992000.0,yfinance,KS,1
20250624,000660,270000.0,283000.0,269500.0,278500.0,277387.4375,5436312,1514012892000.0,yfinance,KS,1
20250625,000660,289000.0,291500.0,284000.0,286000.0,284857.46875,5466598,1563447028000.0,yfinance,KS,1
20250626,000660,294500.0,298500.0,287000.0,293000.0,291829.53125,5894020,1726947860000.0,yfinance,KS,1
20250627,000660,288000.0,294500.0,281000.0,284000.0,282865.46875,5134863,1458301092000.0,yfinance,KS,1
20250630,000660,288500.0,294500.0,286000.0,292000.0,290833.53125,4375298,1277587016000.0,yfinance,KS,1
20250701,000660,291000.0,294500.0,285500.0,285500.0,284359.46875,3687981,1052918575500.0,yfinance,KS,1
20250702,000660,283500.0,283500.0,274500.0,279000.0,277885.40625,4702056,1311873624000.0,yfinance,KS,1
20250703,000660,281000.0,284000.0,277000.0,278500.0,277387.4375,3642140,1014335990000.0,yfinance,KS,1
20250704,000660,279500.0,281500.0,269000.0,270500.0,269419.375,3654933,988659376500.0,yfinance,KS,1
20250707,000660,266000.0,272000.0,264500.0,271000.0,269917.40625,2523564,683885844000.0,yfinance,KS,1
20250708,000660,271000.0,285000.0,268500.0,282000.0,280873.46875,3119395,879669390000.0,yfinance,KS,1
20250709,000660,282500.0,284000.0,277500.0,281000.0,279877.46875,2626484,738042004000.0,yfinance,KS,1
20250710,000660,284000.0,297000.0,283500.0,297000.0,295813.53125,4556065,1353151305000.0,yfinance,KS,1
20250711,000660,299500.0,306500.0,292000.0,294500.0,293323.5,3732533,1099230968500.0,yfinance,KS,1
20250714,000660,292500.0,302500.0,292500.0,300000.0,298801.5625,2936976,881092800000.0,yfinance,KS,1
20250715,000660,296000.0,298500.0,290000.0,298500.0,297307.5625,4196196,1252564506000.0,yfinance,KS,1
20250716,000660,298500.0,299500.0,292500.0,296000.0,294817.53125,3123297,924495912000.0,yfinance,KS,1
20250717,000660,283500.0,289500.0,268000.0,269500.0,268423.375,9328322,2513982779000.0,yfinance,KS,1
20250718,000660,270000.0,275000.0,267000.0,269000.0,267925.375,5359504,1441706576000.0,yfinance,KS,1
20250721,000660,267500.0,274500.0,266500.0,272500.0,271411.40625,2424891,660782797500.0,yfinance,KS,1
20250722,000660,273000.0,273500.0,267000.0,268500.0,267427.40625,3139858,843051873000.0,yfinance,KS,1
20250723,000660,267500.0,271000.0,264500.0,269000.0,267925.375,3116279,838279051000.0,yfinance,KS,1
20250724,000660,277000.0,279000.0,269000.0,269500.0,268423.375,3667144,988295308000.0,yfinance,KS,1
20250725,000660,273000.0,275000.0,265500.0,266000.0,264937.375,2171063,577502758000.0,yfinance,KS,1
20250728,000660,261000.0,265500.0,258500.0,262000.0,260953.375,2877357,753867534000.0,yfinance,KS,1
20250729,000660,254500.0,265000.0,254500.0,262500.0,261451.34375,2944177,772846462500.0,yfinance,KS,1
20250730,000660,263000.0,266000.0,260500.0,263500.0,262447.34375,2482807,654219644500.0,yfinance,KS,1
20250731,000660,271000.0,274000.0,265500.0,273500.0,272407.40625,3472644,949768134000.0,yfinance,KS,1
20250801,000660,266000.0,267000.0,257000.0,258000.0,256969.34375,3227394,832667652000.0,yfinance,KS,1
20250804,000660,254500.0,260000.0,254000.0,258000.0,256969.34375,2281558,588641964000.0,yfinance,KS,1
20250805,000660,264000.0,264500.0,260500.0,263500.0,262447.34375,2118171,558138058500.0,yfinance,KS,1
20250806,000660,260500.0,260500.0,257500.0,258500.0,257467.328125,1374559,355323501500.0,yfinance,KS,1
20250807,000660,258000.0,263000.0,250000.0,262000.0,260953.375,2724438,713802756000.0,yfinance,KS,1
20250808,000660,262000.0,266000.0,255500.0,256500.0,255475.34375,2676174,686438631000.0,yfinance,KS,1
20250811,000660,260500.0,267500.0,260000.0,267000.0,265933.375,2415473,644931291000.0,yfinance,KS,1
20250812,000660,268000.0,276000.0,267500.0,269000.0,267925.375,3008648,809326312000.0,yfinance,KS,1
20250813,000660,278000.0,279000.0,274000.0,278000.0,276889.40625,3472694,965408932000.0,yfinance,KS,1
20250814,000660,277500.0,277500.0,270500.0,276500.0,275395.46875,2101050,580940325000.0,yfinance,KS,1
20250818,000660,272000.0,272000.0,267000.0,267500.0,266431.40625,1993220,533186350000.0,yfinance,KS,1
20250819,000660,268500.0,270000.0,261500.0,263000.0,261949.359375,1709646,449636898000.0,yfinance,KS,1
20250820,000660,254500.0,257000.0,251000.0,255500.0,254479.3125,3571545,912529747500.0,yfinance,KS,1
20250821,000660,246500.0,251000.0,245000.0,245000.0,244021.265625,6301130,1543776850000.0,yfinance,KS,1
20250822,000660,245500.0,252500.0,245500.0,251000.0,249997.28125,3064062,769079562000.0,yfinance,KS,1
20250825,000660,256000.0,261500.0,254000.0,259500.0,258463.34375,3183709,826172485500.0,yfinance,KS,1
20250826,000660,259500.0,262500.0,257000.0,261500.0,260455.34375,2050625,536238437500.0,yfinance,KS,1
20250827,000660,259000.0,261000.0,256000.0,260000.0,258961.34375,2801594,728414440000.0,yfinance,KS,1
20250828,000660,254000.0,268500.0,253000.0,268500.0,267813.65625,3836024,1029972444000.0,yfinance,KS,1
20250829,000660,268000.0,270000.0,266000.0,269000.0,268312.375,1892127,508982163000.0,yfinance,KS,1
20250901,000660,259500.0,261000.0,255000.0,256000.0,255345.609375,1837054,470285824000.0,yfinance,KS,1
20250902,000660,256000.0,261500.0,256000.0,260500.0,259834.109375,1584710,412816955000.0,yfinance,KS,1
20250903,000660,259500.0,265500.0,257750.0,262500.0,261828.984375,2437896,639947700000.0,yfinance,KS,1
20250904,000660,267000.0,271000.0,264500.0,265500.0,264821.34375,2189959,581434114500.0,yfinance,KS,1
20250905,000660,273000.0,275000.0,272000.0,273500.0,272800.875,3103427,848787284500.0,yfinance,KS,1
20250908,000660,278500.0,279000.0,274000.0,277000.0,276291.9375,2018299,559068823000.0,yfinance,KS,1
20250909,000660,278000.0,288500.0,277000.0,288000.0,287263.8125,4158342,1197602496000.0,yfinance,KS,1
20250910,000660,294500.0,305000.0,293000.0,304000.0,303222.90625,5265553,1600728112000.0,yfinance,KS,1
20250911,000660,310000.0,315000.0,305500.0,307000.0,306215.25,5148088,1580463016000.0,yfinance,KS,1
20250912,000660,322000.0,329500.0,319000.0,328500.0,327660.28125,4242516,1393666506000.0,yfinance,KS,1
20250915,000660,339500.0,341500.0,325000.0,331000.0,330153.90625,4221256,1397235736000.0,yfinance,KS,1
20250916,000660,331500.0,354000.0,331500.0,348000.0,347110.4375,5841135,2032714980000.0,yfinance,KS,1
20250917,000660,341000.0,342500.0,333500.0,333500.0,332647.5,4498866,1500371811000.0,yfinance,KS,1
20250918,000660,338500.0,357000.0,336500.0,355500.0,354591.28125,4526286,1609094673000.0,yfinance,KS,1
20250922,000660,349000.0,359000.0,345250.0,351000.0,350102.78125,4377563,1536524613000.0,yfinance,KS,1
20250923,000660,355500.0,363000.0,353000.0,361000.0,360077.21875,3315336,1196836296000.0,yfinance,KS,1
20250924,000660,359000.0,364000.0,348500.0,357500.0,356586.15625,4165199,1489058642500.0,yfinance,KS,1
20250925,000660,352000.0,359000.0,349500.0,356500.0,355588.71875,2148215,765838647500.0,yfinance,KS,1
20250926,000660,347500.0,349000.0,333000.0,336500.0,335639.84375,3685324,1240111526000.0,yfinance,KS,1
20250929,000660,339500.0,351000.0,339000.0,349000.0,348107.875,2275986,794319114000.0,yfinance,KS,1
20250930,000660,353000.0,356500.0,347500.0,347500.0,346611.71875,2238614,777918365000.0,yfinance,KS,1
20251001,000660,351000.0,362000.0,351000.0,360000.0,359079.75,2802437,1008877320000.0,yfinance,KS,1
20251002,000660,388500.0,404500.0,384000.0,395500.0,394489.0,7430763,2938866766500.0,yfinance,KS,1
20251010,000660,426000.0,439250.0,416500.0,428000.0,426905.9375,6835852,2925744656000.0,yfinance,KS,1
20251013,000660,405500.0,415500.0,403000.0,415000.0,413939.1875,4356534,1807961610000.0,yfinance,KS,1
20251014,000660,425000.0,436500.0,406500.0,411500.0,410448.125,4101275,1687674662500.0,yfinance,KS,1
20251015,000660,410500.0,424000.0,407000.0,422500.0,421420.0,2688019,1135688027500.0,yfinance,KS,1
20251016,000660,421000.0,455000.0,420500.0,452500.0,451343.3125,4247934,1922190135000.0,yfinance,KS,1
20251017,000660,451500.0,475000.0,449500.0,465500.0,464310.09375,4541583,2114106886500.0,yfinance,KS,1
20251020,000660,477500.0,485500.0,465500.0,485500.0,484258.96875,3333903,1618609906500.0,yfinance,KS,1
20251021,000660,497000.0,502000.0,478000.0,479000.0,477775.5625,4126858,1976764982000.0,yfinance,KS,1
20251022,000660,475000.0,482000.0,469000.0,481500.0,480269.1875,3870276,1863537894000.0,yfinance,KS,1
20251023,000660,470000.0,488500.0,468000.0,478500.0,477276.875,3583993,1714940650500.0,yfinance,KS,1
20251024,000660,493000.0,513000.0,491500.0,510000.0,508696.34375,4254202,2169643020000.0,yfinance,KS,1
20251027,000660,533000.0,537000.0,523000.0,535000.0,533632.4375,3381231,1808958585000.0,yfinance,KS,1
20251028,000660,521000.0,527000.0,509000.0,521000.0,519668.21875,5659008,2948343168000.0,yfinance,KS,1
20251029,000660,538000.0,559000.0,523000.0,558000.0,556573.625,4803031,2680091298000.0,yfinance,KS,1
20251030,000660,558000.0,579000.0,552000.0,568000.0,566548.0625,4888461,2776645848000.0,yfinance,KS,1
20251031,000660,557000.0,566000.0,552000.0,559000.0,557571.0625,3351809,1873661231000.0,yfinance,KS,1
20251103,000660,557000.0,624000.0,555000.0,620000.0,618415.1875,5787058,3587975960000.0,yfinance,KS,1
20251104,000660,611000.0,614000.0,583000.0,586000.0,584502.0625,5969769,3498284634000.0,yfinance,KS,1
20251105,000660,563000.0,587000.0,532000.0,579000.0,577519.9375,8976222,5197232538000.0,yfinance,KS,1
20251106,000660,602000.0,607000.0,583000.0,593000.0,591484.1875,5321244,3155497692000.0,yfinance,KS,1
20251107,000660,577000.0,599000.0,565000.0,580000.0,578517.4375,4789397,2777850260000.0,yfinance,KS,1
20251110,000660,584000.0,615000.0,581000.0,606000.0,604450.9375,4893645,2965548870000.0,yfinance,KS,1
20251111,000660,622000.0,646000.0,604000.0,619000.0,617417.6875,5508697,3409883443000.0,yfinance,KS,1
20251112,000660,605000.0,620000.0,601000.0,617000.0,615422.8125,2831484,1747025628000.0,yfinance,KS,1
20251113,000660,607000.0,622000.0,607000.0,612000.0,610435.625,3875541,2371831092000.0,yfinance,KS,1
20251114,000660,579000.0,585000.0,560000.0,560000.0,558568.5625,5778374,3235889440000.0,yfinance,KS,1
20251117,000660,588000.0,606000.0,584000.0,606000.0,604450.9375,4470947,2709393882000.0,yfinance,KS,1
20251118,000660,583000.0,591000.0,570000.0,570000.0,568542.9375,3544391,2020302870000.0,yfinance,KS,1
20251119,000660,563000.0,570000.0,546000.0,562000.0,560563.4375,4529736,2545711632000.0,yfinance,KS,1
20251120,000660,595000.0,597000.0,570000.0,571000.0,569540.4375,4670237,2666705327000.0,yfinance,KS,1
20251121,000660,518000.0,531000.0,514000.0,521000.0,519668.21875,6646712,3462936952000.0,yfinance,KS,1
20251124,000660,531000.0,542000.0,517000.0,520000.0,518670.78125,6399162,3327564240000.0,yfinance,KS,1
20251125,000660,546000.0,550000.0,518000.0,519000.0,517673.34375,3716730,1928982870000.0,yfinance,KS,1
20251126,000660,513000.0,528000.0,501000.0,524000.0,522660.5625,5127393,2686753932000.0,yfinance,KS,1
20251127,000660,535000.0,556000.0,533000.0,544000.0,542998.0625,3654092,1987826048000.0,yfinance,KS,1
20251128,000660,551000.0,552000.0,530000.0,530000.0,529023.8125,2680138,1420473140000.0,yfinance,KS,1
20251201,000660,542000.0,545000.0,525000.0,538000.0,537009.0625,3134704,1686470752000.0,yfinance,KS,1
20251202,000660,548000.0,559000.0,542000.0,558000.0,556972.25,2686580,1499111640000.0,yfinance,KS,1
20251203,000660,550000.0,559000.0,544000.0,552000.0,550983.3125,2586619,1427813688000.0,yfinance,KS,1
20251204,000660,542000.0,543000.0,532000.0,542000.0,541001.75,2858305,1549201310000.0,yfinance,KS,1
20251205,000660,530000.0,546000.0,527000.0,544000.0,542998.0625,3204933,1743483552000.0,yfinance,KS,1
20251208,000660,543000.0,580000.0,533000.0,577000.0,575937.25,4288433,2474425841000.0,yfinance,KS,1
20251209,000660,569000.0,575000.0,564000.0,566000.0,564957.5,2391174,1353404484000.0,yfinance,KS,1
20251210,000660,571000.0,593000.0,570000.0,587000.0,585918.8125,3986083,2339830721000.0,yfinance,KS,1
20251211,000660,583000.0,589000.0,565000.0,565000.0,563959.375,4021907,2272377455000.0,yfinance,KS,1
20251212,000660,565000.0,579000.0,560000.0,571000.0,569948.3125,2646148,1510950508000.0,yfinance,KS,1
20251215,000660,535000.0,563500.0,535000.0,554000.0,552979.625,2482125,1375097250000.0,yfinance,KS,1
20251216,000660,545000.0,551000.0,530000.0,530000.0,529023.8125,3287998,1742638940000.0,yfinance,KS,1
20251217,000660,530000.0,554000.0,525000.0,551000.0,549985.125,2692626,1483636926000.0,yfinance,KS,1
20251218,000660,538000.0,563000.0,537000.0,552000.0,550983.3125,2959059,1633400568000.0,yfinance,KS,1
20251219,000660,569000.0,570000.0,547000.0,547000.0,545992.5,3440005,1881682735000.0,yfinance,KS,1
20251222,000660,574000.0,580000.0,567000.0,580000.0,578931.75,2878464,1669509120000.0,yfinance,KS,1
20251223,000660,585000.0,593000.0,581000.0,584000.0,582924.375,2011188,1174533792000.0,yfinance,KS,1
20251224,000660,587000.0,591000.0,584000.0,588000.0,586917.0,2160697,1270489836000.0,yfinance,KS,1
20251226,000660,594000.0,605000.0,590000.0,599000.0,597896.75,4243548,2541885252000.0,yfinance,KS,1
20251229,000660,630000.0,640000.0,625000.0,640000.0,638821.25,4176151,2672736640000.0,yfinance,KS,1
20251230,000660,639000.0,659000.0,634000.0,651000.0,649800.9375,4094603,2665586553000.0,yfinance,KS,1
20260102,000660,651000.0,679000.0,647000.0,677000.0,675753.0625,4181895,2831142915000.0,yfinance,KS,1
20260105,000660,698000.0,700000.0,684000.0,696000.0,694718.0625,4337511,3018907656000.0,yfinance,KS,1
20260106,000660,690000.0,727000.0,671000.0,726000.0,724662.8125,4830275,3506779650000.0,yfinance,KS,1
20260107,000660,760000.0,762000.0,728000.0,742000.0,740633.375,5693115,4224291330000.0,yfinance,KS,1
20260108,000660,731000.0,788000.0,731000.0,756000.0,754607.5625,6496379,4911262524000.0,yfinance,KS,1
20260109,000660,744000.0,756000.0,727000.0,744000.0,742629.6875,4343703,3231715032000.0,yfinance,KS,1
20260112,000660,755000.0,762000.0,735000.0,749000.0,747620.4375,3329793,2494014957000.0,yfinance,KS,1
20260113,000660,753000.0,754000.0,724000.0,738000.0,736640.75,3771944,2783694672000.0,yfinance,KS,1
20260114,000660,733000.0,750000.0,728000.0,742000.0,740633.375,4885051,3624707842000.0,yfinance,KS,1
20260115,000660,732000.0,750000.0,727000.0,749000.0,747620.4375,3003414,2249557086000.0,yfinance,KS,1
20260116,000660,751000.0,763000.0,747000.0,756000.0,754607.5625,3712326,2806518456000.0,yfinance,KS,1
20260119,000660,755000.0,774000.0,750000.0,764000.0,762592.8125,3392008,2591494112000.0,yfinance,KS,1
20260120,000660,764000.0,764000.0,737000.0,743000.0,741631.5,2762369,2052440167000.0,yfinance,KS,1
20260121,000660,729000.0,756000.0,728000.0,740000.0,738637.0625,5108442,3780247080000.0,yfinance,KS,1
20260122,000660,766000.0,773000.0,751000.0,755000.0,753609.4375,3545309,2676708295000.0,yfinance,KS,1
20260123,000660,754000.0,776000.0,744000.0,767000.0,765587.3125,3508272,2690844624000.0,yfinance,KS,1
20260126,000660,753000.0,754000.0,736000.0,736000.0,734644.375,3133330,2306130880000.0,yfinance,KS,1
20260127,000660,738000.0,800000.0,733000.0,800000.0,798526.5,5660198,4528158400000.0,yfinance,KS,1
20260128,000660,810000.0,854000.0,803000.0,841000.0,839451.0,6708497,5641845977000.0,yfinance,KS,1
20260129,000660,879000.0,884000.0,819000.0,861000.0,859414.1875,6837983,5887503363000.0,yfinance,KS,1
20260130,000660,854000.0,931000.0,853000.0,909000.0,907325.75,7875195,7158552255000.0,yfinance,KS,1
20260202,000660,870000.0,888000.0,830000.0,830000.0,828471.25,7634191,6336378530000.0,yfinance,KS,1
20260203,000660,874000.0,907000.0,871000.0,907000.0,905329.4375,5272538,4782191966000.0,yfinance,KS,1
20260204,000660,884000.0,906000.0,883000.0,900000.0,898342.3125,3800763,3420686700000.0,yfinance,KS,1
20260205,000660,851000.0,877000.0,838000.0,842000.0,840449.1875,5473720,4608872240000.0,yfinance,KS,1
20260206,000660,805000.0,850000.0,791000.0,839000.0,837454.6875,5581574,4682940586000.0,yfinance,KS,1
20260209,000660,898000.0,899000.0,873000.0,887000.0,885366.3125,4228584,3750754008000.0,yfinance,KS,1
20260210,000660,894000.0,905000.0,876000.0,876000.0,874386.5625,3441377,3014646252000.0,yfinance,KS,1
20260211,000660,860000.0,874000.0,848000.0,860000.0,858416.0,3125590,2688007400000.0,yfinance,KS,1
20260212,000660,882000.0,894000.0,878000.0,888000.0,886364.4375,4619344,4101977472000.0,yfinance,KS,1
20260213,000660,889000.0,903000.0,878000.0,880000.0,878379.1875,3534047,3109961360000.0,yfinance,KS,1
20260219,000660,905000.0,913000.0,888000.0,894000.0,892353.375,3285109,2936887446000.0,yfinance,KS,1
20260220,000660,892000.0,955000.0,881000.0,949000.0,947252.0625,5054333,4796562017000.0,yfinance,KS,1
20260223,000660,980000.0,980000.0,941000.0,951000.0,949248.4375,3523887,3351216537000.0,yfinance,KS,1
20260224,000660,952000.0,1005000.0,946000.0,1005000.0,1003148.9375,4102382,4122893910000.0,yfinance,KS,1
20260225,000660,1012000.0,1038000.0,1004000.0,1018000.0,1016125.0,3462525,3524850450000.0,yfinance,KS,1
20260226,000660,1024000.0,1099000.0,1023000.0,1099000.0,1099000.0,4461976,4903711624000.0,yfinance,KS,1
20260227,000660,1050000.0,1096000.0,1048000.0,1061000.0,1061000.0,6453062,6846698782000.0,yfinance,KS,1
20260303,000660,1022000.0,1040000.0,939000.0,939000.0,939000.0,6818327,6402409053000.0,yfinance,KS,1
20260304,000660,894000.0,954000.0,846000.0,849000.0,849000.0,9253420,7856153580000.0,yfinance,KS,1
20260305,000660,976000.0,992000.0,927000.0,941000.0,941000.0,6442459,6062353919000.0,yfinance,KS,1
20260306,000660,912000.0,938000.0,885000.0,924000.0,924000.0,3744322,3459753528000.0,yfinance,KS,1
20260309,000660,851000.0,864000.0,808000.0,836000.0,836000.0,7253621,6064027156000.0,yfinance,KS,1
20260310,000660,915000.0,950000.0,899000.0,938000.0,938000.0,5304897,4975993386000.0,yfinance,KS,1
20260311,000660,954000.0,985000.0,941000.0,955000.0,955000.0,3916098,3739873590000.0,yfinance,KS,1
20260312,000660,938000.0,963000.0,928000.0,930000.0,930000.0,3711742,3451920060000.0,yfinance,KS,1
20260313,000660,891000.0,929000.0,884000.0,910000.0,910000.0,3645102,3317042820000.0,yfinance,KS,1
20260316,000660,925000.0,975000.0,924000.0,974000.0,974000.0,3829496,3729929104000.0,yfinance,KS,1
20260317,000660,1009000.0,1010000.0,969000.0,970000.0,970000.0,3326240,3226452800000.0,yfinance,KS,1
20260318,000660,1000000.0,1060000.0,999000.0,1056000.0,1056000.0,4347884,4591365504000.0,yfinance,KS,1
20260319,000660,1008000.0,1043000.0,1003000.0,1013000.0,1013000.0,3347483,3391000279000.0,yfinance,KS,1
20260320,000660,1023000.0,1026000.0,1002000.0,1007000.0,1007000.0,3426646,3450632522000.0,yfinance,KS,1
20260323,000660,952000.0,963000.0,927000.0,933000.0,933000.0,3911813,3649721529000.0,yfinance,KS,1
20260324,000660,993000.0,994000.0,938000.0,986000.0,986000.0,4352152,4291221872000.0,yfinance,KS,1
20260325,000660,1016000.0,1042000.0,988000.0,995000.0,995000.0,4463869,4441549655000.0,yfinance,KS,1
20260326,000660,965000.0,973000.0,931000.0,933000.0,933000.0,4660620,4348358460000.0,yfinance,KS,1
20260327,000660,890000.0,934000.0,880000.0,933000.0,933000.0,4520942,4218038886000.0,yfinance,KS,1
20260330,000660,867000.0,884000.0,862000.0,873000.0,873000.0,4498502,3927192246000.0,yfinance,KS,1
20260331,000660,817000.0,852000.0,806000.0,807000.0,807000.0,7194351,5805841257000.0,yfinance,KS,1
20260401,000660,884000.0,905000.0,858000.0,897000.0,897000.0,6255058,5610787026000.0,yfinance,KS,1
20260402,000660,912000.0,914000.0,818000.0,830000.0,830000.0,6127534,5085853220000.0,yfinance,KS,1
20260403,000660,867000.0,886000.0,860000.0,876000.0,876000.0,2927164,2564195664000.0,yfinance,KS,1
20260406,000660,877000.0,901500.0,869000.0,886000.0,886000.0,3100989,2747476254000.0,yfinance,KS,1
20260407,000660,917000.0,933000.0,888000.0,916000.0,916000.0,3619929,3315854964000.0,yfinance,KS,1
20260408,000660,1007000.0,1056000.0,992000.0,1033000.0,1033000.0,6709356,6930764748000.0,yfinance,KS,1
20260409,000660,1015000.0,1025000.0,990000.0,998000.0,998000.0,5026817,5016763366000.0,yfinance,KS,1
20260410,000660,1030000.0,1042000.0,1024000.0,1027000.0,1027000.0,3134921,3219563867000.0,yfinance,KS,1
20260413,000660,999000.0,1043000.0,996000.0,1040000.0,1040000.0,2769753,2880543120000.0,yfinance,KS,1
20260414,000660,1092000.0,1128000.0,1078000.0,1103000.0,1103000.0,4754545,5244263135000.0,yfinance,KS,1
20260415,000660,1165000.0,1173000.0,1130000.0,1136000.0,1136000.0,4093703,4650446608000.0,yfinance,KS,1
20260416,000660,1141000.0,1161000.0,1130000.0,1155000.0,1155000.0,2901319,3351023445000.0,yfinance,KS,1
20260417,000660,1149000.0,1155000.0,1121000.0,1128000.0,1128000.0,3578235,4036249080000.0,yfinance,KS,1
20260420,000660,1148000.0,1175000.0,1141000.0,1166000.0,1166000.0,3748014,4370184324000.0,yfinance,KS,1
20260421,000660,1196000.0,1228000.0,1193000.0,1224000.0,1224000.0,3516960,4304759040000.0,yfinance,KS,1
20260422,000660,1227000.0,1233000.0,1195000.0,1223000.0,1223000.0,2894919,3540485937000.0,yfinance,KS,1
20260423,000660,1220000.0,1267000.0,1183000.0,1225000.0,1225000.0,5343871,6546241975000.0,yfinance,KS,1
20260424,000660,1237000.0,1242000.0,1193000.0,1222000.0,1222000.0,3127857,3822241254000.0,yfinance,KS,1
20260427,000660,1253000.0,1317000.0,1249000.0,1292000.0,1292000.0,4714131,6090657252000.0,yfinance,KS,0
20250428,005380,188100.0,190100.0,187000.0,189000.0,181779.171875,450993,85237677000.0,yfinance,KS,1
20250429,005380,192700.0,194000.0,189700.0,192800.0,185433.984375,594224,114566387200.0,yfinance,KS,1
20250430,005380,192700.0,193300.0,190200.0,190600.0,183318.03125,429791,81918164600.0,yfinance,KS,1
20250502,005380,190200.0,190500.0,188200.0,189400.0,182163.875,464020,87885388000.0,yfinance,KS,1
20250507,005380,191400.0,191400.0,186500.0,187600.0,180432.640625,666181,124975555600.0,yfinance,KS,1
20250508,005380,187600.0,188900.0,187100.0,187100.0,179951.75,543972,101777161200.0,yfinance,KS,1
20250509,005380,191200.0,193400.0,189500.0,189900.0,182644.78125,514047,97617525300.0,yfinance,KS,1
20250512,005380,191900.0,195800.0,191400.0,195800.0,188319.359375,569602,111528071600.0,yfinance,KS,1
20250513,005380,197400.0,198000.0,195100.0,196700.0,189184.984375,462830,91038661000.0,yfinance,KS,1
20250514,005380,197200.0,198300.0,194300.0,197100.0,189569.703125,557318,109847377800.0,yfinance,KS,1
20250515,005380,195200.0,196900.0,192200.0,192900.0,185530.140625,469355,90538579500.0,yfinance,KS,1
20250516,005380,193300.0,194700.0,193000.0,193800.0,186395.765625,311743,60415793400.0,yfinance,KS,1
20250519,005380,193000.0,193000.0,190000.0,191000.0,183702.765625,378893,72368563000.0,yfinance,KS,1
20250520,005380,192800.0,194100.0,189500.0,189500.0,182260.046875,422756,80112262000.0,yfinance,KS,1
20250521,005380,189500.0,190350.0,187400.0,188000.0,180817.375,558502,104998376000.0,yfinance,KS,1
20250522,005380,187000.0,187000.0,181900.0,182400.0,175431.328125,982354,179181369600.0,yfinance,KS,1
20250523,005380,182400.0,182500.0,179300.0,179900.0,173026.828125,829741,149270405900.0,yfinance,KS,1
20250526,005380,180100.0,183000.0,179700.0,181900.0,174950.40625,623947,113495959300.0,yfinance,KS,1
20250527,005380,180700.0,181900.0,180300.0,181900.0,174950.40625,502985,91492971500.0,yfinance,KS,1
20250528,005380,182400.0,186300.0,182400.0,185900.0,178797.59375,611926,113757043400.0,yfinance,KS,1
20250529,005380,189600.0,193000.0,186300.0,191000.0,186206.890625,1093538,208865758000.0,yfinance,KS,1
20250530,005380,187400.0,187500.0,185300.0,185300.0,180649.921875,781444,144801573200.0,yfinance,KS,1
20250602,005380,184600.0,185500.0,183100.0,184000.0,179382.546875,538182,99025488000.0,yfinance,KS,1
20250604,005380,185100.0,186500.0,184100.0,186000.0,181332.34375,577325,107382450000.0,yfinance,KS,1
20250605,005380,186000.0,193000.0,186000.0,189600.0,184842.015625,797915,151284684000.0,yfinance,KS,1
