기준일,추천순위,종목명,종목코드,시장,선정의견,선정핵심근거,선택신호,선택신호_신뢰도,선택신호_5일승률(%),선택신호_기대값5일(%),선택신호_발생건수,거래량비율20일,거래량신호점수,거래량백분위(시장내%),거래량판정,과거거래량신호_5일승률(%),과거거래량신호_기대값5일(%),20일돌파,200일선상단여부,RSI14,종합점수,최종판단점수,초보자설명,판단코멘트
2026-05-06,15,DB증권,016610,KS,우선검토,"신호:돌파+거래량_1.5배 (과거5일 승률 45.9%, 기대값 3.32%) | 거래량:3.72배(매우강함, 시장내 상위 95%) | 추세:200일선 상단 / 돌파:있음",돌파+거래량_1.5배,높음,45.91651542649728,3.3165141826105557,551.0,3.721774023106693,100.0,95.23809523809523,매우강함,45.91651542649728,3.3165141826105557,1,1,67.76586212036806,87.75659931283259,62.75622519202703,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:돌파+거래량_1.5배
2026-05-06,11,KG케미칼,001390,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.01배(보통, 시장내 상위 34%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.0119388573542796,12.466991609075267,33.71943371943372,보통,,,0,1,57.83932448212199,89.48296061496814,62.63807243047769,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,14,HDC,012630,KS,우선검토,"신호:거래량급증_1.8배 (과거5일 승률 50.2%, 기대값 2.11%) | 거래량:2.05배(강함, 시장내 상위 83%) | 추세:200일선 상단 / 돌파:없음",거래량급증_1.8배,높음,50.177421474569584,2.1091627154116797,15218.0,2.0454706254672983,73.2629779686646,83.01158301158301,강함,50.177421474569584,2.1091627154116797,0,1,53.88975543175162,88.12559676161578,62.531582819295714,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_1.8배
2026-05-06,12,한화3우B,00088K,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.42배(관심증가, 시장내 상위 64%) | 추세:200일선 상단 / 돌파:있음",해당없음,통계없음,,,,1.424263632921572,36.72139017185718,63.83526383526383,관심증가,,,1,1,58.69394621970312,89.1416723593899,62.39917065157292,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,16,제이에스코퍼레이션,194370,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.97배(보통, 시장내 상위 31%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.974473610402895,10.26315355311147,30.501930501930502,보통,,,0,1,61.7757192655359,87.22857558196404,61.06000290737482,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,17,KG에코솔루션,151860,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.21배(관심증가, 시장내 상위 48%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.206130708318971,23.89004166582182,48.13384813384813,관심증가,,,0,1,57.47051122589504,85.52919793610513,59.87043855527359,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,18,HD현대,267250,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.79배(관심증가, 시장내 상위 77%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.7869530997307834,58.056064690046085,77.22007722007721,관심증가,,,0,1,56.34601065242305,85.38855652984893,59.77198957089424,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,20,GS,078930,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.71배(관심증가, 시장내 상위 74%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.7097189842739196,53.51288142787762,74.38867438867439,관심증가,,,0,1,57.520001537969605,84.092772908563,58.8649410359941,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,22,다우데이타,032190,KQ,관찰후진입,"신호:거래량급증_1.8배 (과거5일 승률 50.2%, 기대값 2.11%) | 거래량:2.34배(강함, 시장내 상위 88%) | 추세:200일선 상단 / 돌파:없음",거래량급증_1.8배,높음,50.177421474569584,2.1091627154116797,15218.0,2.337591340448654,90.44654943815611,88.41698841698842,강함,50.177421474569584,2.1091627154116797,0,1,53.738302163032046,82.7465768451001,58.76626887773473,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_1.8배
2026-05-06,23,E1,017940,KS,관찰후진입,"신호:거래량급증_1.8배 (과거5일 승률 50.2%, 기대값 2.11%) | 거래량:1.87배(강함, 시장내 상위 80%) | 추세:200일선 상단 / 돌파:없음",거래량급증_1.8배,높음,50.177421474569584,2.1091627154116797,15218.0,1.8699992118672235,62.94113010983667,79.66537966537966,강함,50.177421474569584,2.1091627154116797,0,1,59.7553238022389,82.7240155763236,58.75047598959118,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_1.8배
2026-05-06,24,현대그린푸드,453340,KS,관찰후진입,"신호:돌파+거래량_1.5배 (과거5일 승률 45.9%, 기대값 3.32%) | 거래량:18.62배(매우강함, 시장내 상위 100%) | 추세:200일선 상단 / 돌파:있음",돌파+거래량_1.5배,높음,45.91651542649728,3.3165141826105557,551.0,18.621167823241443,100.0,99.87129987129987,매우강함,45.91651542649728,3.3165141826105557,1,1,68.09036296574574,81.7082838590768,58.52240437439798,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:돌파+거래량_1.5배
2026-05-06,21,현대지에프홀딩스,005440,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.03배(보통, 시장내 상위 35%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.029159470658099,13.47996886224112,35.26383526383526,보통,,,0,1,55.31408255169561,83.39898283741806,58.37928798619264,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,25,한국금융지주,071050,KS,관찰후진입,"신호:돌파+거래량_1.5배 (과거5일 승률 45.9%, 기대값 3.32%) | 거래량:2.93배(매우강함, 시장내 상위 92%) | 추세:200일선 상단 / 돌파:있음",돌파+거래량_1.5배,높음,45.91651542649728,3.3165141826105557,551.0,2.932060815748469,100.0,92.02059202059202,매우강함,45.91651542649728,3.3165141826105557,1,1,69.1392549401028,81.31683614119316,58.24839097187943,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:돌파+거래량_1.5배
2026-05-06,26,대한해운,005880,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.23배(약함, 시장내 상위 1%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.23493860051346627,0.0,1.1583011583011582,약함,,,0,1,49.5902429494728,81.21744631681563,56.852212421770936,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,28,iM금융지주,139130,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.38배(관심증가, 시장내 상위 62%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.3828709011485754,34.28652359697502,61.64736164736164,관심증가,,,0,1,58.664350774022985,80.80352874227782,56.56247011959447,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,29,성우하이텍,015750,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.93배(보통, 시장내 상위 27%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.928983191842814,7.587246578989054,27.413127413127413,보통,,,0,1,49.448859213074314,80.38699029391556,56.27089320574089,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,30,INVENI,015360,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.05배(보통, 시장내 상위 37%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.0487792564097196,14.63407390645409,36.55083655083655,보통,,,0,1,53.10101965957382,80.38260063084435,56.26782044159104,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,31,LF,093050,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.90배(보통, 시장내 상위 25%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.9016187750712348,5.977575004190279,24.581724581724583,보통,,,0,1,50.05663273918088,79.46488895048049,55.62542226533634,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,32,아이티센글로벌,124500,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.10배(보통, 시장내 상위 40%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.1019499881649237,17.761764009701395,40.283140283140284,보통,,,0,1,60.955842571845054,79.43767620836641,55.60637334585648,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,33,LX홀딩스,383800,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.85배(보통, 시장내 상위 21%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.8454411974478299,2.6730116145782246,20.84942084942085,보통,,,0,1,60.62480540801429,79.01307992170483,55.309155945193375,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,34,한국캐피탈,023760,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.72배(관심증가, 시장내 상위 75%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.7200898495369865,54.12293232570509,74.64607464607465,관심증가,,,0,1,51.03081565451618,78.78310235345275,55.14817164741692,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,35,화신,010690,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.63배(약함, 시장내 상위 11%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.6349718453916233,0.0,10.553410553410554,약함,,,0,1,53.66979509704952,78.58284913952428,55.007994397667,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,39,현대차3우B,005389,KS,관찰후진입,"신호:거래량급증_1.8배 (과거5일 승률 50.2%, 기대값 2.11%) | 거래량:1.97배(강함, 시장내 상위 81%) | 추세:200일선 상단 / 돌파:없음",거래량급증_1.8배,높음,50.177421474569584,2.1091627154116797,15218.0,1.968884913072226,68.75793606307211,81.33848133848134,강함,50.177421474569584,2.1091627154116797,0,1,49.9787960397604,77.22332093926269,54.899989743648554,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_1.8배
2026-05-06,36,삼천리,004690,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.08배(보통, 시장내 상위 39%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.081890871268756,16.58181595698565,38.61003861003861,보통,,,0,1,62.621018965502806,78.42211000316908,54.89547700221836,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,37,더블유게임즈,192080,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.07배(보통, 시장내 상위 38%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.0656370206657175,15.625707097983382,37.58043758043758,보통,,,0,1,64.4552329304228,78.40808598492094,54.88566018944466,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,38,오리온홀딩스,001800,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.54배(관심증가, 시장내 상위 69%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.5391142221338059,43.47730718434153,68.72586872586872,관심증가,,,0,1,48.11503802055142,78.05915173299132,54.64140621309392,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,41,농심홀딩스,072710,KS,관찰후진입,"신호:거래량급증_2.5배 (과거5일 승률 49.3%, 기대값 2.33%) | 거래량:3.49배(매우강함, 시장내 상위 94%) | 추세:200일선 상단 / 돌파:없음",거래량급증_2.5배,높음,49.331550802139034,2.3312518382986673,7480.0,3.4864637706803503,100.0,94.07979407979408,매우강함,49.331550802139034,2.3312518382986673,0,1,47.40817055551506,76.16293611456358,54.24655601551397,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_2.5배
2026-05-06,45,유진투자증권,001200,KS,관찰후진입,"신호:돌파+거래량_1.5배 (과거5일 승률 45.9%, 기대값 3.32%) | 거래량:3.65배(매우강함, 시장내 상위 95%) | 추세:200일선 상단 / 돌파:있음",돌파+거래량_1.5배,높음,45.91651542649728,3.3165141826105557,551.0,3.6547027062302195,100.0,94.5945945945946,매우강함,45.91651542649728,3.3165141826105557,1,1,68.24860643589338,75.46558193835169,54.1525130298904,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:돌파+거래량_1.5배
2026-05-06,40,에이스침대,003800,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.31배(관심증가, 시장내 상위 56%) | 추세:200일선 상단 / 돌파:있음",해당없음,통계없음,,,,1.3063265288157675,29.783913459751027,56.113256113256114,관심증가,,,1,1,56.5990529804281,77.18455566202363,54.02918896341654,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,46,이지홀딩스,035810,KQ,관찰후진입,"신호:거래량급증_2.5배 (과거5일 승률 49.3%, 기대값 2.33%) | 거래량:2.68배(매우강함, 시장내 상위 91%) | 추세:200일선 상단 / 돌파:없음",거래량급증_2.5배,높음,49.331550802139034,2.3312518382986673,7480.0,2.6817099204651513,100.0,90.990990990991,매우강함,49.331550802139034,2.3312518382986673,0,1,44.346176349445756,75.399626126811,53.71223902408716,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_2.5배
2026-05-06,42,케이프,064820,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.50배(약함, 시장내 상위 5%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.49997980518626894,0.0,5.276705276705277,약함,,,0,1,71.34352332606011,76.07879172097375,53.255154204681624,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,43,F&F홀딩스,007700,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.31배(관심증가, 시장내 상위 57%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.3149029740795308,30.288410239972404,56.75675675675676,관심증가,,,0,1,57.26022316239057,75.92286841918141,53.14600789342698,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,5,KG스틸,016380,KS,관찰후진입,"신호:돌파+거래량_1.5배 (과거5일 승률 45.9%, 기대값 3.32%) | 거래량:1.63배(관심증가, 시장내 상위 72%) | 추세:200일선 상단 / 돌파:있음",돌파+거래량_1.5배,높음,45.91651542649728,3.3165141826105557,551.0,1.6323262755568348,48.96036915040205,71.94337194337194,관심증가,45.91651542649728,3.3165141826105557,1,1,79.18626608196728,91.04486372635249,53.058010281490965,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:돌파+거래량_1.5배|RSI과열
2026-05-06,44,KG이니시스,035600,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.22배(관심증가, 시장내 상위 49%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.2163929359036088,24.493702111976983,49.034749034749034,관심증가,,,0,1,56.929977500665004,75.58971857715827,52.91280300401078,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,47,하림지주,003380,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.40배(관심증가, 시장내 상위 62%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.3985419072427094,35.20834748486526,62.29086229086229,관심증가,,,0,1,46.53731062566112,75.35260067375819,52.74682047163073,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,51,SK디스커버리,006120,KS,관찰후진입,"신호:거래량급증_2.5배 (과거5일 승률 49.3%, 기대값 2.33%) | 거래량:2.56배(매우강함, 시장내 상위 90%) | 추세:200일선 상단 / 돌파:없음",거래량급증_2.5배,높음,49.331550802139034,2.3312518382986673,7480.0,2.562983969952113,100.0,90.47619047619048,매우강함,49.331550802139034,2.3312518382986673,0,1,58.596197408599096,73.60965826085788,52.459261517919984,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_2.5배
2026-05-06,48,현대차2우B,005387,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.25배(관심증가, 시장내 상위 52%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.246950059403949,26.291179964938184,51.994851994852,관심증가,,,0,1,49.757728365438524,74.40545299620844,52.08381709734591,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,52,세방전지,004490,KS,관찰후진입,"신호:거래량급증_1.8배 (과거5일 승률 50.2%, 기대값 2.11%) | 거래량:1.87배(강함, 시장내 상위 80%) | 추세:200일선 상단 / 돌파:없음",거래량급증_1.8배,높음,50.177421474569584,2.1091627154116797,15218.0,1.8662543203818722,62.72084237540425,79.53667953667953,강함,50.177421474569584,2.1091627154116797,0,1,55.0588363698927,72.81412210712742,51.81355056115386,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_1.8배
2026-05-06,49,영원무역홀딩스,009970,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.57배(관심증가, 시장내 상위 71%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.5749920870574405,45.587769826908264,70.52767052767052,관심증가,,,0,1,42.323315929032454,73.91942550798984,51.74359785559289,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,50,현대해상,001450,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.36배(관심증가, 시장내 상위 60%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.360344357959474,32.96143282114553,59.84555984555985,관심증가,,,0,1,51.22197883816998,73.68338648251567,51.57837053776097,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-06,54,한국단자,025540,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.01배(보통, 시장내 상위 34%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.0103260792119484,12.372122306585197,33.59073359073359,보통,,,0,1,63.01894096870465,71.78635616905234,50.250449318336635,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
